Step,1.2B,1.4B,1B,0.8B,0.5B,0.2B
1335,2.7737345695495605,2.756704807281494,2.803431510925293,2.8436529636383057,3.076993465423584,4.919250965118408
1340,2.7680745124816895,2.7550690174102783,2.7987470626831055,2.8405849933624268,3.0766210556030273,4.9445295333862305
1345,2.774939537,2.8395917415618896,2.799896240234375,2.843796491622925,3.079754114151001,4.942354202270508
1350,2.7701711654663086,2.828625202178955,2.798957586288452,2.8520848751068115,3.0759894847869873,4.967449665
1355,2.766181707382202,2.7897112369537354,2.794255256652832,2.8368239402770996,3.0743472576141357,4.977235317230225
1360,2.763880491256714,2.7759318351745605,2.796170473098755,2.8379361629486084,3.0858404636383057,4.9957098960876465
1365,2.7628939151763916,2.761662483215332,2.7952518463134766,2.837745189666748,3.081836462020874,5.005217552185059
1370,2.7666268348693848,2.7562453746795654,2.7965152263641357,2.8347437381744385,3.0905566215515137,5.025946140289307
1375,2.7622580528259277,2.7499899864196777,2.7973151206970215,2.838308572769165,3.093385696411133,5.030270099639893
1380,2.7617404460906982,2.748793840408325,2.794360876083374,2.8447329998016357,3.092358112335205,5.046584129333496
1385,2.7579193115234375,2.741779327392578,2.791705369949341,2.8353123664855957,3.099337577819824,5.072387218475342
1390,2.765429735183716,2.747990846633911,2.7929868698120117,2.844133138656616,3.0947201251983643,5.079736709594727
1395,2.762704610824585,2.7481577396392822,2.7924082279205322,2.8406200408935547,3.1063530445098877,5.1005425453186035
1400,2.7571096420288086,2.7426774501800537,2.793227195739746,2.833465099334717,3.0974271297454834,5.114828109741211
1405,2.7634055614471436,2.7416012287139893,2.794517755508423,2.834028959274292,3.0899879932403564,5.123410701751709
1410,2.758537769317627,2.741058588027954,2.7913269996643066,2.837630271911621,3.101078987121582,5.144089221954346
1415,2.758105754852295,2.745410442352295,2.789694071,2.841980218887329,3.1001336574554443,5.163687229156494
1420,2.760343074798584,2.7443132400512695,2.7893025875091553,2.838390588760376,3.103248357772827,5.1783270835876465
1425,2.7543628215789795,2.7377915382385254,2.788357973098755,2.8347768783569336,3.0978264808654785,5.178312778
1430,2.7515804767608643,2.737879514694214,2.7845959663391113,2.8322463035583496,3.103641986846924,5.200160026550293
1435,2.7513978481292725,2.7376015186309814,2.785860061645508,2.8329524993896484,3.0995211601257324,5.214603424072266
1440,2.7511541843414307,2.7396068572998047,2.784006118774414,2.840332031,3.108480215072632,5.225234031677246
1445,2.752664089202881,2.7366533279418945,2.782348633,2.8360934257507324,3.1074931621551514,5.239233971
1450,2.7481119632720947,2.7332828044891357,2.7845637798309326,2.8330485820770264,3.1229424476623535,5.256178379058838
1455,2.7476894855499268,2.739095449447632,2.779782295227051,2.835646152496338,3.134427070617676,5.270829200744629
1460,2.7540996074676514,2.7358152866363525,2.7844655513763428,2.836789608001709,3.1188180446624756,5.296791076660156
1465,2.7459616661071777,2.728956460952759,2.777688503265381,2.8339943885803223,3.1247775554656982,5.297850608825684
1470,2.7447762489318848,2.732687473297119,2.7787718772888184,2.836637258529663,3.125516653060913,5.320305824279785
1475,2.7441272735595703,2.730846881866455,2.781143904,2.830927610397339,3.123570203781128,5.332314491271973
1480,2.7435359954833984,2.7308807373046875,2.7778666019439697,2.8379979133605957,3.1202893257141113,5.3417887687683105
1485,2.746107339859009,2.730170726776123,2.7813098430633545,2.839839458465576,3.1235618591308594,5.363203525543213
1490,2.7436254024505615,2.725928544998169,2.7771551609039307,2.829850673675537,3.130662441253662,5.3780131340026855
1495,2.737870693206787,2.723411798477173,2.777420759,2.829157829284668,3.1261584758758545,5.390539646148682
1500,2.7416326999664307,2.726236581802368,2.778341770172119,2.839228391647339,3.1439337730407715,5.409608840942383
1505,2.740560531616211,2.7235841751098633,2.7770729064941406,2.8331105709075928,3.1467015743255615,5.434560298919678
1510,2.742500066757202,2.7255403995513916,2.778470277786255,2.8384206295013428,3.1359426975250244,5.4381303787231445
1515,2.7385783195495605,2.7214505672454834,2.7701737880706787,2.8313567638397217,3.133385419845581,5.447177886962891
1520,2.7397396564483643,2.726135492324829,2.7732114791870117,2.8307244777679443,3.131009340286255,5.474700927734375
1525,2.738668918609619,2.722106934,2.7736222743988037,2.8317408561706543,3.146577835083008,5.4969987869262695
1530,2.740020751953125,2.7235939502716064,2.7745516300201416,2.830202102661133,3.144739866256714,5.503414630889893
1535,2.7375576496124268,2.716644763946533,2.7720162868499756,2.831965684890747,3.1361067295074463,5.517436981201172
1540,2.729614019393921,2.713623285293579,2.7708568572998047,2.834751605987549,3.1417698860168457,5.525183678
1545,2.7411530017852783,2.7199389934539795,2.7693278789520264,2.8309872150421143,3.1478915214538574,5.5413360595703125
1550,2.738870620727539,2.721003293991089,2.774615526199341,2.8391594886779785,3.1544442176818848,5.561061859130859
1555,2.7364859580993652,2.716383218765259,2.7707722187042236,2.838404655456543,3.1551015377044678,5.577192783355713
1560,2.735602617263794,2.7159371376037598,2.7738351821899414,2.836141586303711,3.168473005,5.597552776
1565,2.7354185581207275,2.7139341831207275,2.7722275257110596,2.8395981788635254,3.156876564025879,5.615575313568115
1570,2.730989933013916,2.711860418319702,2.766528367996216,2.837193250656128,3.158474922180176,5.622838497161865
1575,2.7259750366210938,2.7105801105499268,2.767627000808716,2.832139253616333,3.1633646488189697,5.6306047439575195
1580,2.7277424335479736,2.7127091884613037,2.768573760986328,2.830186128616333,3.1695239543914795,5.664396286010742
1585,2.730281114578247,2.714596748352051,2.769906759262085,2.835092306137085,3.1767830848693848,5.677057743
1590,2.7261505126953125,2.7092463970184326,2.768174886703491,2.839211940765381,3.1613857746124268,5.678304672241211
1595,2.7260406017303467,2.7096304893493652,2.764446973800659,2.8344967365264893,3.1712868213653564,5.700304031
1600,2.7253665924072266,2.709801197052002,2.769416093826294,2.8334336280822754,3.186622381210327,5.717919826507568
1605,2.731377601623535,2.708388328552246,2.7676987648010254,2.8381412029266357,3.1756198406219482,5.737942695617676
1610,2.7266955375671387,2.707430362701416,2.7675275802612305,2.834627628326416,3.1948065757751465,5.751862525939941
1615,2.7267165184020996,2.707484245300293,2.7690892219543457,2.8427951335906982,3.177968978881836,5.7635955810546875
1620,2.7233431339263916,2.7030649185180664,2.763342857,2.8342788219451904,3.1728358268737793,5.778318881988525
1625,2.7256810665130615,2.705047369003296,2.766507863998413,2.8296561241149902,3.188920259475708,5.789588451385498
1630,2.729682207107544,2.7053310871124268,2.767709970474243,2.837857723236084,3.1932952404022217,5.811800956726074
1635,2.726020097732544,2.7041940689086914,2.771136999130249,2.8424596786499023,3.1892189979553223,5.834029674530029
1640,2.727559804916382,2.706374406814575,2.767022132873535,2.840930700302124,3.189058542251587,5.853065490722656
1645,2.724449872970581,2.7003302574157715,2.7645933628082275,2.8375096321105957,3.1932873725891113,5.854646206
1650,2.7241628170013428,2.7023119926452637,2.7649362087249756,2.834449529647827,3.206437826156616,5.871877670288086
1655,2.7352445125579834,2.7022368907928467,2.7618250846862793,2.8351757526397705,3.197526216506958,5.886168479919434
1660,2.7242672443389893,2.698960542678833,2.767214775085449,2.8373169898986816,3.1904618740081787,5.908629417419434
1665,2.7186336517333984,2.697899580001831,2.763540267944336,2.837628126144409,3.183234930038452,5.918758392333984
1670,2.7196743488311768,2.701089382171631,2.7617454528808594,2.835883855819702,3.2167952060699463,5.935304164886475
1675,2.7178473472595215,2.699172019958496,2.7648911476135254,2.8400468826293945,3.2055513858795166,5.9517316818237305
1680,2.715284824371338,2.696988344192505,2.7640111446380615,2.847396135,3.208876848220825,5.972943305969238
1685,2.720212936401367,2.6956918239593506,2.7586607933044434,2.841860533,3.210768222808838,5.983139991760254
1690,2.718092441558838,2.6948940753936768,2.7627227306365967,2.835951805114746,3.2129483222961426,5.990777492523193
1695,2.721487045288086,2.695708751678467,2.7628254890441895,2.8407187461853027,3.2186343669891357,6.023941516876221
1700,2.7173476219177246,2.6949756145477295,2.759535074234009,2.8370707035064697,3.206606627,6.027094364
1705,2.7128803730010986,2.6882569789886475,2.7605679035186768,2.833406448364258,3.2190611362457275,6.040375709533691
1710,2.71661377,2.694525957107544,2.762234687805176,2.8398163318634033,3.248457908630371,6.065846920013428
1715,2.7141518592834473,2.694075345993042,2.761023521,2.836216688156128,3.237213134765625,6.077763557434082
1720,2.7132415771484375,2.6867313385009766,2.7592782974243164,2.843703508377075,3.2289962768554688,6.091902256011963
1725,2.712641954421997,2.6926491260528564,2.7585973739624023,2.8369157314300537,3.2206649780273438,
1730,2.7157235145568848,2.6897783279418945,2.7570724487304688,2.8349359035491943,3.2279462814331055,
1735,2.7164103984832764,2.690511465072632,2.758404493331909,2.8460116386413574,3.2254512310028076,
1740,2.7109439373016357,2.690389633178711,2.759775400161743,2.8425891399383545,3.228196859359741,
1745,2.711442232131958,2.689009189605713,2.757148027420044,2.843461275100708,3.258898973464966,
1750,2.7140913009643555,2.6865010261535645,2.7607741355895996,2.8478329181671143,3.259930372238159,
1755,2.712904930114746,2.6844043731689453,2.7546184062957764,2.839212179,3.2514731884002686,
1760,2.7114248275756836,2.6840016841888428,2.7564237117767334,2.841195821762085,3.2478644847869873,
1765,2.7111592292785645,2.6830263137817383,2.7572145462036133,2.839768409729004,3.2731614112854004,
1770,2.7097299098968506,2.6830639839172363,2.761439800262451,2.8369357585906982,3.259887695,
1775,2.704803466796875,2.682752847671509,2.7585344314575195,2.8431622982025146,3.2536721229553223,
1780,2.706818103790283,2.6842312812805176,2.7526533603668213,2.840585947036743,3.2561073303222656,
1785,2.710526466369629,2.6873679161071777,2.763073205947876,2.8457703590393066,3.2793750762939453,
1790,2.7060601711273193,2.6822729110717773,2.758028030395508,2.839989185333252,3.2802164554595947,
1795,2.712057352,2.684258460998535,2.762387275695801,2.8475842475891113,3.2733895778656006,
1800,2.7087156772613525,2.6823174953460693,2.7579872608184814,2.8480374813079834,3.2871475219726562,
1805,2.703592300415039,2.6765799522399902,2.7555110454559326,2.849911689758301,3.266422748565674,
1810,2.7078022956848145,2.6800949573516846,2.7536468505859375,2.843445301055908,3.2859370708465576,
1815,2.705733538,2.681649684906006,2.7516651153564453,2.8485169410705566,3.2877395153045654,
1820,2.7081925868988037,2.681389570236206,2.758326530456543,2.853980541229248,3.2914721965789795,
1825,2.702845811843872,2.677640199661255,2.7545766830444336,2.8453145027160645,3.2959420680999756,
1830,2.7088680267333984,2.6795449256896973,2.7525458335876465,2.8516128063201904,3.2967238426208496,
1835,2.7069125175476074,2.680473804473877,2.755427598953247,2.854567050933838,3.2847955226898193,
1840,2.6987617015838623,2.6735692024230957,2.7538375854492188,2.8493704795837402,3.290588617324829,
1845,2.7070202827453613,2.677846908569336,2.7560739517211914,2.8581578731536865,3.3004117012023926,
1850,2.703458547592163,2.676398754119873,2.752610206604004,2.8640387058258057,3.3013978004455566,
1855,2.699414014816284,2.6732733249664307,2.7492594718933105,2.8528618812561035,3.300088405609131,
1860,2.700850009918213,2.671259641647339,2.7486979961395264,2.8449020385742188,3.313006878,
1865,2.704979419708252,2.6747541427612305,2.7551045417785645,2.8609023094177246,3.3063607215881348,
1870,2.6983869075775146,2.673804283,2.753953456878662,2.8498828411102295,3.337904691696167,
1875,2.698420286178589,2.6705739498138428,2.7487149238586426,2.845921754837036,3.322571277618408,
1880,2.706494092941284,2.678152561187744,2.751528263092041,2.856904983520508,3.3168249130249023,
1885,2.7009878158569336,2.6720468997955322,2.747164249420166,2.851717710494995,3.311981678009033,
1890,2.702564239501953,2.671570062637329,2.7528488636016846,2.8590099811553955,3.3312222957611084,
1895,2.69720459,2.6691362857818604,2.7488489151000977,2.853156805038452,3.335348368,
1900,2.696687698364258,2.6685376167297363,2.7572407722473145,2.849926710128784,3.3469622135162354,
1905,2.7003438472747803,2.6679575443267822,2.7545132637023926,2.855149745941162,3.328942299,
1910,2.6996450424194336,2.6709766387939453,2.751613140106201,2.8599231243133545,3.3444573879241943,
1915,2.697357654571533,2.6687397956848145,2.756485701,2.856961488723755,3.3462135791778564,
1920,2.700955390930176,2.6708130836486816,2.7544472217559814,2.8596181869506836,3.3470394611358643,
1925,2.695275068283081,2.667797088623047,2.7522974014282227,2.8583450317382812,3.3340394496917725,
1930,2.7022876739501953,2.674203872680664,2.7588586807250977,2.8635034561157227,3.346609592437744,
1935,2.7013065814971924,2.667924642562866,2.751160144805908,2.8640546798706055,3.3654696941375732,
1940,2.6986958980560303,2.6654748916625977,2.752779006958008,2.8535983562469482,3.353374958,
1945,2.7013566493988037,2.667182683944702,2.7556936740875244,2.8619587421417236,3.3718197345733643,
1950,2.695726156234741,2.6659650802612305,2.7518579959869385,2.8668980598449707,3.3729569911956787,
1955,2.6931862831115723,2.6678566932678223,2.753816604614258,2.854667901992798,3.378357172012329,
1960,2.697856903076172,2.6643974781036377,2.7565393447875977,2.864276885986328,3.367605447769165,
1965,2.6993050575256348,2.665327548980713,2.751028060913086,2.8628106117248535,3.3612160682678223,
1970,2.6968209743499756,2.6642770767211914,2.7535927295684814,2.8677661418914795,3.386315107345581,
1975,2.697789192199707,2.663757801055908,2.7549219131469727,2.866088867,3.378251552581787,
1980,2.6962215900421143,2.660151720046997,2.7511260509490967,2.8623545169830322,3.381808280944824,
1985,2.6981022357940674,2.6633920669555664,2.7540700435638428,2.8683836460113525,3.3918192386627197,
1990,2.695237874984741,2.6642982959747314,2.749882221221924,2.8693668842315674,3.4049458503723145,
1995,2.7000584602355957,2.665592908859253,2.7586112022399902,2.8749217987060547,3.399538755,
2000,2.691044330596924,2.6631991863250732,2.7536258697509766,2.8686087131500244,3.3980579376220703,
2005,2.6917274,2.659748077392578,2.7578721046447754,2.8726699352264404,3.4133799076080322,
2010,2.690142869949341,2.657827615737915,2.748812198638916,2.865600586,3.4036061763763428,
2015,2.6959116458892822,2.6598706245422363,2.753453493118286,2.869617462158203,3.3883540630340576,
2020,2.6925904750823975,2.664252281188965,2.7605910301208496,2.879167079925537,3.421910524368286,
2025,2.6933085918426514,2.658834218978882,2.754218101501465,2.8635854721069336,3.4286468029022217,
2030,2.692591428756714,2.65527606,2.7496330738067627,2.8756775856018066,3.3975367546081543,
2035,2.6928436756134033,2.6579160690307617,2.7529983520507812,2.8712549209594727,3.4296810626983643,
2040,2.692127227783203,2.6580991744995117,2.7531051635742188,2.8704755306243896,3.4091174602508545,
2045,2.6961004734039307,2.6602416038513184,2.757739543914795,2.8768086433410645,3.4368128776550293,
2050,2.695081949234009,2.663288116455078,2.7578535079956055,2.8785018920898438,3.4375171661376953,
2055,2.693885326385498,2.658806562423706,2.754134417,2.8711965084075928,3.4320244789123535,
2060,2.690291166305542,2.6568570137023926,2.7511234283447266,2.8795666694641113,3.4393157958984375,
2065,2.6931138038635254,2.661090374,2.756566286087036,2.8886985778808594,3.4269158840179443,
2070,2.69587779,2.659736394882202,2.754814863204956,2.887356996536255,3.450101137161255,
2075,2.6961519718170166,2.6573216915130615,2.7568628787994385,2.8769290447235107,3.4628708362579346,
2080,2.6913974285125732,2.6537461280822754,2.7541682720184326,2.893829107284546,3.448287010192871,
2085,2.6939525604248047,2.6618034839630127,2.759622573852539,2.881204128265381,3.4661717414855957,
2090,2.6896934509277344,2.652390480041504,2.7556984424591064,2.892388105392456,3.468524456,
2095,2.6947438716888428,2.6531460285186768,2.7599563598632812,2.8924782276153564,3.4676766395568848,
2100,2.688058376312256,2.653428792953491,2.7510576248168945,2.8829479217529297,3.4696292877197266,
2105,2.6887991428375244,2.6508491039276123,2.7476694583892822,2.880312442779541,3.435692071914673,
2110,2.685837984085083,2.652319908,2.7542665004730225,2.882100820541382,3.4744045734405518,
2115,2.694242477416992,2.6547110080718994,2.7582554817199707,2.891766309738159,3.480306864,
2120,2.6909117698669434,2.6521267890930176,2.757415294647217,2.887190818786621,3.4898462295532227,
2125,2.694582462310791,2.655222177505493,2.7556886672973633,2.8987696170806885,3.4882895946502686,
2130,2.6864824295043945,2.649252176,2.753803253173828,2.8891255855560303,3.482008457183838,
2135,2.690509319,2.6571662425994873,2.7605302333831787,2.895132541656494,3.4957096576690674,
2140,2.6896302700042725,2.653430700302124,2.7571985721588135,2.8956024646759033,3.4980480670928955,
2145,2.688697099685669,2.6516506671905518,2.754816770553589,2.892575502,3.5070695877075195,
2150,2.6882848739624023,2.6531238555908203,2.760852813720703,2.8977606296539307,3.500213623046875,
2155,2.687839984893799,2.649930715560913,2.7612226009368896,2.8956353664398193,3.483346939086914,
2160,2.686483383178711,2.6484382152557373,2.759542704,2.8966867923736572,3.5077269077301025,
2165,2.6959846019744873,2.649658441543579,2.756941795349121,2.9020566940307617,3.5000133514404297,
2170,2.686958074569702,2.6472458839416504,2.759903669,2.8911890983581543,3.506027936935425,
2175,2.6866188049316406,2.649712562561035,2.764756202697754,2.904707670211792,3.5244429111480713,
2180,2.6941628456115723,2.654151201248169,2.7636711597442627,2.9067790508270264,3.5364909172058105,
2185,2.6909236907958984,2.649639606,2.7624974250793457,2.905513048171997,3.5311005115509033,
2190,2.6923327445983887,2.652001142501831,2.7593274116516113,2.900218963623047,3.5257668495178223,
2195,2.687866211,2.6483447551727295,2.7585010528564453,2.9095475673675537,3.5342299938201904,
2200,2.692901611328125,2.6512153148651123,2.7630863189697266,2.909642219543457,3.5303173065185547,
2205,2.686481475830078,2.6445348262786865,2.762965679168701,2.8995819091796875,3.5419657230377197,
2210,2.690655469894409,2.646346092224121,2.7609331607818604,2.9082939624786377,3.5472450256347656,
2215,2.6875975131988525,2.6475963592529297,2.7586100101470947,2.904500961303711,3.5454483032226562,
2220,2.6869401931762695,2.6470985412597656,2.758993387,2.908764600753784,3.5487139225006104,
2225,2.6876001358032227,2.649623394012451,2.764096975326538,2.9241294860839844,3.573610544204712,
2230,2.6865835189819336,2.645801305770874,2.7646989822387695,2.905809164047241,3.555394172668457,
2235,2.6868948936462402,2.645177125930786,2.758821487426758,2.9132847785949707,3.5700979232788086,
2240,2.6874289512634277,2.6494438648223877,2.7663469314575195,2.9193811416625977,3.5814216136932373,
2245,2.6909914016723633,2.650113821029663,2.7654504776000977,2.9118192195892334,3.585775375366211,
2250,2.6879711151123047,2.6467318534851074,2.7618441581726074,2.919436454772949,3.5849626064300537,
2255,2.691221237182617,2.649044990539551,2.7722067832946777,2.9146621227264404,3.588135004043579,
2260,2.687533378601074,2.6433732509613037,2.768181562423706,2.921574592590332,3.5845959186553955,
2265,2.6869571208953857,2.645495653152466,2.7591207027435303,2.9163594245910645,3.5820610523223877,
2270,2.690419912338257,2.646203041,2.768575429916382,2.9127466678619385,3.610285758972168,
2275,2.6934990882873535,2.6461212635040283,2.7676076889038086,2.913987636566162,3.6046712398529053,
2280,2.6911399364471436,2.6442878246307373,2.7668352127075195,2.9282443523406982,3.5806615352630615,
2285,2.6882333755493164,2.644257068634033,2.7650506496429443,2.910896062850952,3.6259312629699707,
2290,2.689648389816284,2.6479616165161133,2.7726500034332275,2.9366185665130615,3.6081314086914062,
2295,2.6898605823516846,2.6410627365112305,2.764697313308716,2.9176981449127197,3.6270298957824707,
2300,2.68691349,2.6442103385925293,2.767090082168579,2.922977924346924,3.6191415786743164,
2305,2.6867172718048096,2.644212484359741,2.7672111988067627,2.9265921115875244,3.619211196899414,
2310,2.686897039413452,2.6448733806610107,2.7616121768951416,2.933859348297119,3.6220345497131348,
2315,2.689758062362671,2.642479419708252,2.775606155395508,2.9315764904022217,3.6266584396362305,
2320,2.6907739639282227,2.642474651,2.760449171066284,2.931528329849243,3.642735004425049,
2325,2.6896231174468994,2.644660472869873,2.773660182952881,2.9325993061065674,3.6480133533477783,
2330,2.693028688430786,2.645949602127075,2.7712013721466064,2.9370009899139404,3.6536457538604736,
2335,2.6883645057678223,2.6393215656280518,2.7636334896087646,2.926764726638794,3.6449191570281982,
2340,2.6912975311279297,2.643627643585205,2.773299456,2.9362988471984863,3.6725428104400635,
2345,2.6903116703033447,2.6440768241882324,2.7700302600860596,2.936892509460449,3.655280351638794,
2350,2.6888341903686523,2.641953468322754,2.7737369537353516,2.9421286582946777,3.6620559692382812,
2355,2.6910507678985596,2.642723560333252,2.767688751220703,2.9330718517303467,3.6789114475250244,
2360,2.6856584548950195,2.6371583938598633,2.7706797122955322,2.941787004470825,3.6639060974121094,
2365,2.6879563331604004,2.640580654144287,2.768341541290283,2.937972068786621,3.6771621704101562,
2370,2.696031332015991,2.644805908203125,2.774073600769043,2.937323570251465,3.6802000999450684,
2375,2.689847707748413,2.640603781,2.777863025665283,2.9490346908569336,3.6737616062164307,
2380,2.6901042461395264,2.6425888538360596,2.7714953422546387,2.950092077255249,3.694838523864746,
2385,2.6918649673461914,2.6395070552825928,2.777228593826294,2.945697784423828,3.6737122535705566,
2390,2.6860406398773193,2.6401453018188477,2.772378444671631,2.9434289932250977,3.7107057571411133,
2395,2.6900205612182617,2.6410138607025146,2.776420831680298,2.9489712715148926,3.6887552738189697,
2400,2.688729763031006,2.6416666507720947,2.780914783477783,2.948181390762329,3.716042995452881,
2405,2.6907689571380615,2.6429009437561035,2.7767441272735596,2.9497883319854736,3.695006847381592,
2410,2.6884994506835938,2.6404526233673096,2.7772419452667236,2.9546914100646973,3.715148448944092,
2415,2.691344976425171,2.6409590244293213,2.775430679321289,2.955683946609497,3.7142858505249023,
2420,2.6880710124969482,2.640805959701538,2.7788209915161133,2.955111503601074,3.704205036,
2425,2.6954362392425537,2.6418521404266357,2.777441978,2.9595842361450195,3.7381551265716553,
2430,2.6897318363189697,2.638646364212036,2.7758469581604004,2.958172082901001,3.725930929,
2435,2.6936275959014893,2.6411631107330322,2.7789788246154785,2.9603466987609863,3.7281861305236816,
2440,2.6892662048339844,2.6403422355651855,2.776045799255371,2.950106620788574,3.749457359313965,
2445,2.6901652812957764,2.6396563053131104,2.7818658351898193,2.9655957221984863,3.729888677597046,
2450,2.688412666320801,2.638110876083374,2.778013229370117,2.953446626663208,3.7360894680023193,
2455,2.6954660415649414,2.643174648284912,2.782371997833252,2.971059799194336,3.757608413696289,
2460,2.6901867389678955,2.6385536193847656,2.783219337463379,2.9625637531280518,3.7521753311157227,
2465,,,,2.962442636489868,3.7477691173553467,
2470,,,,2.9610774517059326,3.7735981941223145,
2475,,,,2.9673781394958496,3.7521474361419678,
2480,,,,2.973997116088867,3.778937816619873,
