,Train/Samples/eval_loss,Train/Samples/train_loss,_step,_runtime,_timestamp,Train/Samples/lr
29,8.054241180419922,8.129185676574707,48000.0,135.47077560424805,1720428928.0118356,0.0001875
30,,8.057978630065918,49600.0,136.04477667808533,1720428928.5858366,0.00019375
31,,8.053337097167969,51200.0,136.61897134780884,1720428929.1600313,0.0002
32,,7.975940227508545,52800.0,137.19402194023132,1720428929.735082,0.00020625000000000003
33,,7.943018436431885,54400.0,137.76814317703247,1720428930.3092031,0.0002125
34,,7.867153167724609,56000.0,138.34289360046387,1720428930.8839536,0.00021875
35,,7.837192535400391,57600.0,138.91565108299255,1720428931.456711,0.000225
36,,7.791483402252197,59200.0,139.48527574539185,1720428932.0263357,0.00023125
37,,7.764857769012451,60800.0,140.05785465240479,1720428932.5989146,0.00023750000000000003
38,,7.684669017791748,62400.0,140.63166666030884,1720428933.1727266,0.00024375
39,7.679946422576904,7.660768032073975,64000.0,168.89332175254822,1720428961.4343817,0.00025
40,,7.658581733703613,65600.0,169.4736921787262,1720428962.0147521,0.00025624999999999997
41,,7.641245365142822,67200.0,170.0495569705963,1720428962.590617,0.00026250000000000004
42,,7.583274841308594,68800.0,170.6192717552185,1720428963.1603317,0.00026875
43,,7.580147743225098,70400.0,171.19443726539612,1720428963.7354972,0.000275
44,,7.5456671714782715,72000.0,171.77043557167053,1720428964.3114955,0.00028125
45,,7.492298126220703,73600.0,172.34733295440674,1720428964.888393,0.00028750000000000005
46,,7.489287853240967,75200.0,172.92386078834534,1720428965.4649208,0.00029375
47,,7.448073863983154,76800.0,173.49870204925537,1720428966.039762,0.0003
48,,7.438163757324219,78400.0,174.0911214351654,1720428966.6321814,0.00030625000000000004
49,7.435282230377197,7.4266533851623535,80000.0,202.5382833480835,1720428995.0793433,0.0003125
50,,7.368884563446045,81600.0,203.11997365951538,1720428995.6610336,0.00031875
51,,7.358621120452881,83200.0,203.69635128974915,1720428996.2374113,0.000325
52,,7.296822547912598,84800.0,204.27296495437622,1720428996.814025,0.00033125
53,,7.355186462402344,86400.0,204.85104155540466,1720428997.3921015,0.0003375
54,,7.344810485839844,88000.0,205.42839217185974,1720428997.9694521,0.00034375
55,,7.3291215896606445,89600.0,206.0072455406189,1720428998.5483055,0.00035000000000000005
56,,7.270707130432129,91200.0,206.5827398300171,1720428999.1237998,0.00035625
57,,7.179171085357666,92800.0,207.15388321876526,1720428999.6949432,0.0003625
58,,7.219670295715332,94400.0,207.73025345802307,1720429000.2713134,0.00036875000000000005
59,7.156959056854248,7.180936336517334,96000.0,236.39544916152954,1720429028.9365091,0.000375
60,,7.140833377838135,97600.0,236.9848771095276,1720429029.525937,0.00038125
61,,7.146570682525635,99200.0,237.5703284740448,1720429030.1113884,0.0003875
62,,7.1604180335998535,100800.0,238.15079426765442,1720429030.6918542,0.00039375
63,,7.087806701660156,102400.0,238.73461604118347,1720429031.275676,0.0004
64,,7.11452579498291,104000.0,239.31327295303345,1720429031.854333,0.00040625
65,,7.046168804168701,105600.0,239.888991355896,1720429032.4300513,0.00041250000000000005
66,,6.9912004470825195,107200.0,240.47104620933533,1720429033.0121062,0.00041875
67,,7.003117561340332,108800.0,241.06164407730103,1720429033.602704,0.000425
68,,7.022712707519531,110400.0,241.646714925766,1720429034.187775,0.00043125000000000005
69,6.983266353607178,6.949860572814941,112000.0,270.5470349788666,1720429063.088095,0.0004375
70,,6.925291538238525,113600.0,271.14045119285583,1720429063.6815112,0.00044375
71,,6.955313205718994,115200.0,271.73394417762756,1720429064.2750041,0.00045
72,,6.935940742492676,116800.0,272.3271110057831,1720429064.868171,0.00045625
73,,6.910131931304932,118400.0,272.9113962650299,1720429065.4524562,0.0004625
74,,6.883042812347412,120000.0,273.49045181274414,1720429066.0315118,0.00046875
75,,6.854915142059326,121600.0,274.074565410614,1720429066.6156254,0.00047500000000000005
76,,6.838914394378662,123200.0,274.6652319431305,1720429067.206292,0.00048125
77,,6.842708110809326,124800.0,275.25342416763306,1720429067.7944841,0.0004875
78,,6.805677890777588,126400.0,275.83621525764465,1720429068.3772752,0.00049375
79,6.774609565734863,6.7551188468933105,128000.0,305.0267517566681,1720429097.5678117,0.0005
80,,6.73682165145874,129600.0,305.62310314178467,1720429098.164163,0.00050625
81,,6.704564571380615,131200.0,306.2106919288635,1720429098.751752,0.0005124999999999999
82,,6.6758270263671875,132800.0,306.7985796928406,1720429099.3396397,0.00051875
83,,6.686522006988525,134400.0,307.3853483200073,1720429099.9264083,0.0005250000000000001
84,,6.7052507400512695,136000.0,307.9757151603699,1720429100.5167751,0.00053125
85,,6.652055263519287,137600.0,308.56353211402893,1720429101.104592,0.0005375
86,,6.636636257171631,139200.0,309.1441788673401,1720429101.6852388,0.0005437500000000001
87,,6.598893642425537,140800.0,309.72740864753723,1720429102.2684686,0.00055
88,,6.600352764129639,142400.0,310.32198214530945,1720429102.863042,0.00055625
89,6.610745906829834,6.599427223205566,144000.0,339.5290193557739,1720429132.0700793,0.0005625
90,,6.595914363861084,145600.0,340.124135017395,1720429132.665195,0.00056875
91,,6.558587551116943,147200.0,340.70965361595154,1720429133.2507136,0.0005750000000000001
92,,6.561193943023682,148800.0,341.2988522052765,1720429133.8399122,0.0005812500000000001
93,,6.576371192932129,150400.0,341.8918583393097,1720429134.4329183,0.0005875
94,,6.46544885635376,152000.0,342.48059844970703,1720429135.0216584,0.00059375
95,,6.475749492645264,153600.0,343.31865429878235,1720429135.8597143,0.0006
96,,6.451358795166016,155200.0,343.89272117614746,1720429136.4337811,0.00060625
97,,6.4202423095703125,156800.0,344.46766781806946,1720429137.0087278,0.0006125000000000001
98,,6.422957897186279,158400.0,345.2294340133667,1720429137.770494,0.00061875
99,6.389276027679443,6.409699440002441,160000.0,374.53045201301575,1720429167.071512,0.000625
100,,6.363203048706055,161600.0,375.13327407836914,1720429167.674334,0.00063125
101,,6.363585948944092,163200.0,375.71140122413635,1720429168.2524612,0.0006375
102,,6.353100299835205,164800.0,376.29627871513367,1720429168.8373387,0.00064375
103,,6.312225818634033,166400.0,376.8847951889038,1720429169.4258552,0.00065
104,,6.322718620300293,168000.0,377.4758081436157,1720429170.016868,0.00065625
105,,6.480330944061279,169600.0,378.06727409362793,1720429170.608334,0.0006625
106,,6.299893856048584,171200.0,378.65654826164246,1720429171.1976082,0.0006687500000000001
107,,6.329320430755615,172800.0,379.2451972961426,1720429171.7862573,0.000675
108,,6.2883453369140625,174400.0,379.83301424980164,1720429172.3740742,0.00068125
109,6.308629512786865,6.370785236358643,176000.0,409.1460647583008,1720429201.6871247,0.0006875
110,,6.276545524597168,177600.0,409.74287939071655,1720429202.2839394,0.00069375
111,,6.271981239318848,179200.0,410.34033036231995,1720429202.8813903,0.0007000000000000001
112,,6.2232537269592285,180800.0,410.92315220832825,1720429203.4642122,0.0007062500000000001
113,,6.164254665374756,182400.0,411.51029348373413,1720429204.0513535,0.0007125
114,,6.182478904724121,184000.0,412.0991804599762,1720429204.6402404,0.00071875
115,,6.1601691246032715,185600.0,412.69060826301575,1720429205.2316682,0.000725
116,,6.182526588439941,187200.0,413.2800827026367,1720429205.8211427,0.00073125
117,,6.103994369506836,188800.0,413.8716206550598,1720429206.4126806,0.0007375000000000001
118,,6.104493141174316,190400.0,414.46096634864807,1720429207.0020263,0.00074375
119,6.12307071685791,6.09319543838501,192000.0,443.8759639263153,1720429236.417024,0.00075
120,,6.059164047241211,193600.0,444.47113370895386,1720429237.0121937,0.00075625
121,,6.04052734375,195200.0,445.06449365615845,1720429237.6055536,0.0007625
122,,5.990703105926514,196800.0,445.65709495544434,1720429238.198155,0.00076875
123,,5.994196891784668,198400.0,446.2476501464844,1720429238.78871,0.000775
124,,5.9831976890563965,200000.0,446.83853340148926,1720429239.3795934,0.00078125
125,,5.9918036460876465,201600.0,447.4282784461975,1720429239.9693384,0.0007875
126,,5.963994026184082,203200.0,448.0139193534851,1720429240.5549793,0.0007937500000000001
127,,5.917529582977295,204800.0,448.6055386066437,1720429241.1465986,0.0008
128,,5.926238059997559,206400.0,449.187490940094,1720429241.728551,0.00080625
129,6.003810405731201,5.92853307723999,208000.0,478.67207956314087,1720429271.2131395,0.0008125
130,,5.943309783935547,209600.0,479.26982522010803,1720429271.8108852,0.0008187499999999999
131,,5.933086395263672,211200.0,479.8608875274658,1720429272.4019475,0.0008250000000000001
132,,5.89002799987793,212800.0,480.4478180408478,1720429272.988878,0.0008312500000000001
133,,5.923709392547607,214400.0,481.0416944026947,1720429273.5827544,0.0008375
134,,5.850847244262695,216000.0,481.6351613998413,1720429274.1762214,0.00084375
135,,5.880752086639404,217600.0,482.2129626274109,1720429274.7540226,0.00085
136,,5.871272087097168,219200.0,482.7990415096283,1720429275.3401015,0.00085625
137,,5.94641637802124,220800.0,483.3944659233093,1720429275.935526,0.0008625000000000001
138,,5.845338821411133,222400.0,483.987681388855,1720429276.5287414,0.0008687500000000001
139,5.944504737854004,5.850189685821533,224000.0,513.3902401924133,1720429305.9313002,0.000875
140,,5.886346340179443,225600.0,513.9928231239319,1720429306.533883,0.00088125
141,,5.7992329597473145,227200.0,514.5797748565674,1720429307.1208348,0.0008875
142,,5.772080421447754,228800.0,515.1619546413422,1720429307.7030146,0.00089375
143,,5.753147125244141,230400.0,515.7452325820923,1720429308.2862926,0.0009
144,,5.730711936950684,232000.0,516.3368034362793,1720429308.8778634,0.00090625
145,,5.66711950302124,233600.0,516.9263842105865,1720429309.4674442,0.0009125
146,,5.7378716468811035,235200.0,517.5208213329315,1720429310.0618813,0.0009187500000000001
147,,5.670477867126465,236800.0,518.1102046966553,1720429310.6512647,0.000925
148,,5.618346691131592,238400.0,518.6974241733551,1720429311.2384841,0.00093125
149,5.747499465942383,5.624667644500732,240000.0,548.1649303436279,1720429340.7059903,0.0009375
150,,5.617416858673096,241600.0,548.7599532604218,1720429341.3010132,0.0009437499999999999
151,,5.584023475646973,243200.0,549.342223405838,1720429341.8832834,0.0009500000000000001
152,,5.586697101593018,244800.0,549.9328894615173,1720429342.4739494,0.0009562500000000001
153,,5.591030120849609,246400.0,550.5223572254181,1720429343.0634172,0.0009625
154,,5.569764137268066,248000.0,551.1094627380371,1720429343.6505227,0.00096875
155,,5.605380535125732,249600.0,551.6962008476257,1720429344.2372608,0.000975
156,,5.611515045166016,251200.0,552.286896944046,1720429344.827957,0.0009812500000000001
157,,5.546144485473633,252800.0,552.8745093345642,1720429345.4155693,0.0009875
158,,5.586848735809326,254400.0,553.4600336551666,1720429346.0010936,0.00099375
159,5.627849102020264,5.508598804473877,256000.0,582.9447407722473,1720429375.4858007,0.001
160,,5.519146919250488,257600.0,583.5379784107208,1720429376.0790384,0.000999999759710354
161,,5.5293779373168945,259200.0,584.1290836334229,1720429376.6701436,0.0009999990388416726
162,,5.531405448913574,260800.0,584.7209367752075,1720429377.2619967,0.0009999978373947255
163,,5.508990287780762,262400.0,585.323970079422,1720429377.86503,0.000999996155370796
164,,5.478815078735352,264000.0,585.9261655807495,1720429378.4672256,0.0009999939927716804
165,,5.481502056121826,265600.0,586.5448453426361,1720429379.0859053,0.0009999913495996884
166,,5.439774513244629,267200.0,587.1256792545319,1720429379.6667392,0.0009999882258576423
167,,5.4587626457214355,268800.0,587.7164013385773,1720429380.2574613,0.0009999846215488785
168,,5.415306568145752,270400.0,588.3024263381958,1720429380.8434863,0.0009999805366772462
169,5.455592155456543,5.413090705871582,272000.0,617.7277290821075,1720429410.268789,0.0009999759712471076
170,,5.335453033447266,273600.0,618.3255939483643,1720429410.866654,0.000999970925263339
171,,5.307430267333984,275200.0,618.9201307296753,1720429411.4611907,0.0009999653987313286
172,,5.340475082397461,276800.0,619.5113725662231,1720429412.0524325,0.0009999593916569787
173,,5.303874492645264,278400.0,620.1018862724304,1720429412.6429462,0.0009999529040467046
174,,5.359145164489746,280000.0,620.7619500160217,1720429413.30301,0.0009999459359074348
175,,5.319262981414795,281600.0,621.35067486763,1720429413.8917348,0.000999938487246611
176,,5.301290035247803,283200.0,621.9410078525543,1720429414.4820678,0.000999930558072188
177,,5.265706539154053,284800.0,622.531525850296,1720429415.0725858,0.0009999221483926336
178,,5.2454328536987305,286400.0,623.1087396144867,1720429415.6497996,0.0009999132582169292
179,5.315251350402832,5.1895365715026855,288000.0,652.5995736122131,1720429445.1406336,0.000999903887554569
180,,5.204854488372803,289600.0,653.1987898349762,1720429445.7398498,0.0009998940364155603
181,,5.146340370178223,291200.0,653.7822408676147,1720429446.3233008,0.000999883704810424
182,,5.15459680557251,292800.0,654.3713312149048,1720429446.9123912,0.0009998728927501936
183,,5.182862281799316,294400.0,654.9608006477356,1720429447.5018606,0.0009998616002464156
184,,5.176779747009277,296000.0,655.5476775169373,1720429448.0887375,0.0009998498273111503
185,,5.175441265106201,297600.0,656.1355078220367,1720429448.6765678,0.0009998375739569704
186,,5.144323348999023,299200.0,656.7230491638184,1720429449.2641091,0.0009998248401969622
187,,5.13900899887085,300800.0,657.3140330314636,1720429449.855093,0.0009998116260447245
188,,5.063781261444092,302400.0,657.8968195915222,1720429450.4378796,0.0009997979315143693
189,5.194984436035156,5.023659706115723,304000.0,687.429722070694,1720429479.970782,0.0009997837566205223
190,,5.030013561248779,305600.0,688.032262802124,1720429480.5733228,0.0009997691013783208
191,,5.040802478790283,307200.0,688.6175723075867,1720429481.1586323,0.0009997539658034168
192,,5.010419845581055,308800.0,689.205944776535,1720429481.7470047,0.0009997383499119735
193,,5.0353827476501465,310400.0,689.7959005832672,1720429482.3369606,0.0009997222537206688
194,,5.041118144989014,312000.0,690.3839447498322,1720429482.9250047,0.0009997056772466921
195,,5.009784698486328,313600.0,690.9711723327637,1720429483.5122323,0.0009996886205077466
196,,5.0434441566467285,315200.0,691.558525800705,1720429484.0995858,0.0009996710835220482
197,,5.02686071395874,316800.0,692.1431436538696,1720429484.6842036,0.0009996530663083252
198,,4.974233150482178,318400.0,692.7257995605469,1720429485.2668595,0.0009996345688858196
199,5.072456359863281,5.015848159790039,320000.0,722.3078002929688,1720429514.8488603,0.0009996155912742853
200,,4.983972549438477,321600.0,726.6264717578888,1720429519.1675317,0.0009995961334939901
201,,4.889207363128662,323200.0,727.1990950107574,1720429519.740155,0.0009995761955657136
202,,4.90067720413208,324800.0,727.7712891101837,1720429520.312349,0.0009995557775107486
203,,4.925159454345703,326400.0,728.3457763195038,1720429520.8868363,0.0009995348793509007
204,,4.8956804275512695,328000.0,728.9199216365814,1720429521.4609816,0.0009995135011084885
205,,4.841508865356445,329600.0,729.4921610355377,1720429522.033221,0.0009994916428063426
206,,4.870631694793701,331200.0,730.0681767463684,1720429522.6092367,0.0009994693044678067
207,,4.826571464538574,332800.0,730.6418988704681,1720429523.1829588,0.0009994464861167371
208,,4.8185343742370605,334400.0,731.2160274982452,1720429523.7570875,0.000999423187777503
209,4.970991134643555,4.848695278167725,336000.0,760.2005641460419,1720429552.741624,0.0009993994094749856
210,,4.808322906494141,337600.0,760.7990090847015,1720429553.340069,0.0009993751512345794
211,,4.7569146156311035,339200.0,761.4292280673981,1720429553.970288,0.0009993504130821908
212,,4.754870414733887,340800.0,762.0331494808197,1720429554.5742095,0.000999325195044239
213,,4.7216315269470215,342400.0,762.6384265422821,1720429555.1794865,0.0009992994971476559
214,,4.72623872756958,344000.0,763.2242829799652,1720429555.765343,0.0009992733194198855
215,,4.657481670379639,345600.0,763.8118190765381,1720429556.352879,0.0009992466618888847
216,,4.63136625289917,347200.0,764.3949701786041,1720429556.9360301,0.0009992195245831221
217,,4.611100673675537,348800.0,764.9808313846588,1720429557.5218914,0.0009991919075315794
218,,4.642024040222168,350400.0,765.567884683609,1720429558.1089447,0.0009991638107637502
219,4.734292030334473,4.57349967956543,352000.0,795.0706057548523,1720429587.6116657,0.0009991352343096407
220,,4.525681972503662,353600.0,795.6666917800903,1720429588.2077518,0.000999106178199769
221,,4.518648147583008,355200.0,796.2590737342834,1720429588.8001337,0.0009990766424651657
222,,4.496139049530029,356800.0,796.8517894744873,1720429589.3928494,0.000999046627137374
223,,4.524824619293213,358400.0,797.4430160522461,1720429589.984076,0.0009990161322484484
224,,4.551671028137207,360000.0,798.0313355922699,1720429590.5723956,0.0009989851578309564
225,,4.503462314605713,361600.0,798.6209988594055,1720429591.1620588,0.0009989537039179772
226,,4.484664440155029,363200.0,799.2040250301361,1720429591.745085,0.0009989217705431018
227,,4.490907669067383,364800.0,799.7946190834045,1720429592.335679,0.000998889357740434
228,,4.478326320648193,366400.0,800.3821148872375,1720429592.9231749,0.0009988564655445888
229,4.691018104553223,4.461544513702393,368000.0,829.8061556816101,1720429622.3472157,0.000998823093990694
230,,4.427739143371582,369600.0,830.4031839370728,1720429622.944244,0.0009987892431143884
231,,4.454169273376465,371200.0,830.9903211593628,1720429623.5313811,0.0009987549129518234
232,,4.432821750640869,372800.0,831.5766878128052,1720429624.1177478,0.0009987201035396621
233,,4.421885967254639,374400.0,832.1654460430145,1720429624.706506,0.0009986848149150793
234,,4.410778999328613,376000.0,832.7589917182922,1720429625.3000517,0.0009986490471157617
235,,4.33906888961792,377600.0,833.3547990322113,1720429625.895859,0.0009986128001799076
236,,4.36977481842041,379200.0,833.9447646141052,1720429626.4858246,0.000998576074146227
237,,4.350616931915283,380800.0,834.5342984199524,1720429627.0753584,0.0009985388690539416
238,,4.351186275482178,382400.0,835.1244485378265,1720429627.6655085,0.0009985011849427848
239,4.55248498916626,4.336573123931885,384000.0,864.635980129242,1720429657.17704,0.0009984630218530014
240,,4.291942119598389,385600.0,865.2350025177002,1720429657.7760625,0.000998424379825348
241,,4.3167243003845215,387200.0,865.8300590515137,1720429658.371119,0.0009983852589010923
242,,4.283824443817139,388800.0,866.4223642349243,1720429658.9634242,0.0009983456591220138
243,,4.317546367645264,390400.0,867.0114517211914,1720429659.5525117,0.0009983055805304034
244,,4.282192707061768,392000.0,867.5987486839294,1720429660.1398087,0.0009982650231690627
245,,4.235713005065918,393600.0,868.1915180683136,1720429660.732578,0.0009982239870813057
246,,4.255010604858398,395200.0,868.7832925319672,1720429661.3243525,0.0009981824723109564
247,,4.162586688995361,396800.0,869.374104976654,1720429661.915165,0.0009981404789023512
248,,4.233957290649414,398400.0,869.9639880657196,1720429662.505048,0.0009980980069003369
249,4.425623893737793,4.153350830078125,400000.0,899.5127019882202,1720429692.053762,0.0009980550563502718
250,,4.157181739807129,401600.0,900.1052808761597,1720429692.6463408,0.0009980116272980245
251,,4.10973596572876,403200.0,900.6967251300812,1720429693.237785,0.0009979677197899763
252,,4.094223976135254,404800.0,901.2881844043732,1720429693.8292444,0.0009979233338730175
253,,4.126314640045166,406400.0,901.8796217441559,1720429694.4206817,0.0009978784695945507
254,,4.087996482849121,408000.0,902.4644169807434,1720429695.005477,0.0009978331270024887
255,,4.07208776473999,409600.0,903.0574390888214,1720429695.598499,0.0009977873061452552
256,,4.066413402557373,411200.0,903.6421797275543,1720429696.1832397,0.000997741007071785
257,,4.030050277709961,412800.0,904.2330560684204,1720429696.774116,0.000997694229831523
258,,4.026867389678955,414400.0,904.821939945221,1720429697.363,0.0009976469744744257
259,4.227959632873535,3.9883885383605957,416000.0,934.4667210578918,1720429727.007781,0.0009975992410509592
260,,4.0096259117126465,417600.0,935.0656847953796,1720429727.6067448,0.0009975510296121007
261,,4.000275611877441,419200.0,935.6585500240326,1720429728.19961,0.0009975023402093379
262,,4.00865364074707,420800.0,936.2440869808197,1720429728.785147,0.0009974531728946688
263,,4.003327369689941,422400.0,936.8323237895966,1720429729.3733838,0.000997403527720602
264,,4.0016632080078125,424000.0,937.4261412620544,1720429729.9672012,0.0009973534047401558
265,,4.039960861206055,425600.0,938.0198509693146,1720429730.560911,0.0009973028040068596
266,,3.9956772327423096,427200.0,938.6131987571716,1720429731.1542587,0.0009972517255747526
267,,3.992844343185425,428800.0,939.2027158737183,1720429731.7437758,0.0009972001694983842
268,,4.0193190574646,430400.0,939.8051273822784,1720429732.3461874,0.000997148135832814
269,4.234748363494873,3.9861202239990234,432000.0,969.365430355072,1720429761.9064903,0.0009970956246336113
270,,4.038066387176514,433600.0,969.9659330844879,1720429762.506993,0.000997042635956856
271,,3.972771167755127,435200.0,970.5649893283844,1720429763.1060493,0.0009969891698591372
272,,3.9196364879608154,436800.0,971.1587538719177,1720429763.6998138,0.0009969352263975544
273,,3.9481239318847656,438400.0,971.7513151168823,1720429764.292375,0.000996880805629717
274,,3.952003240585327,440000.0,972.3416264057159,1720429764.8826864,0.0009968259076137433
275,,3.9646458625793457,441600.0,972.9331293106079,1720429765.4741893,0.0009967705324082623
276,,3.888629913330078,443200.0,973.5296053886414,1720429766.0706654,0.000996714680072412
277,,3.8611667156219482,444800.0,974.2086317539215,1720429766.7496917,0.0009966583506658402
278,,3.8512465953826904,446400.0,974.798508644104,1720429767.3395686,0.000996601544248704
279,4.08915376663208,3.8626961708068848,448000.0,1004.329253911972,1720429796.870314,0.0009965442608816702
280,,3.824012517929077,449600.0,1004.9363782405853,1720429797.4774382,0.0009964865006259148
281,,3.828256368637085,451200.0,1005.5423903465271,1720429798.0834503,0.0009964282635431228
282,,3.7808778285980225,452800.0,1006.141636133194,1720429798.682696,0.0009963695496954892
283,,3.821255922317505,454400.0,1006.7379019260406,1720429799.278962,0.0009963103591457173
284,,3.790189027786255,456000.0,1007.3325548171997,1720429799.8736148,0.00099625069195702
285,,3.7885525226593018,457600.0,1007.9170970916748,1720429800.458157,0.0009961905481931193
286,,3.7829411029815674,459200.0,1008.5006539821625,1720429801.041714,0.0009961299279182456
287,,3.8007545471191406,460800.0,1009.0947766304016,1720429801.6358366,0.0009960688311971388
288,,3.775408983230591,462400.0,1009.6882057189941,1720429802.2292657,0.0009960072580950472
289,4.081725120544434,3.7348103523254395,464000.0,1039.2412796020508,1720429831.7823396,0.0009959452086777286
290,,3.730644941329956,465600.0,1039.8365452289581,1720429832.3776052,0.0009958826830114482
291,,3.7691025733947754,467200.0,1040.4318263530731,1720429832.9728863,0.000995819681162981
292,,3.736872434616089,468800.0,1041.0249962806702,1720429833.5660563,0.0009957562031996097
293,,3.7285141944885254,470400.0,1041.614931344986,1720429834.1559913,0.0009956922491891262
294,,3.706439733505249,472000.0,1042.2017080783844,1720429834.742768,0.0009956278191998302
295,,3.696049928665161,473600.0,1042.7919528484344,1720429835.3330128,0.0009955629133005302
296,,3.6979751586914062,475200.0,1043.383099079132,1720429835.924159,0.0009954975315605427
297,,3.7108216285705566,476800.0,1043.9613709449768,1720429836.502431,0.0009954316740496921
298,,3.6724555492401123,478400.0,1044.5472185611725,1720429837.0882785,0.0009953653408383114
299,4.020695686340332,3.643423557281494,480000.0,1074.0517961978912,1720429866.5928562,0.0009952985319972411
300,,3.6752820014953613,481600.0,1074.6451287269592,1720429867.1861887,0.0009952312475978305
301,,3.678001880645752,483200.0,1075.2379500865936,1720429867.77901,0.000995163487711936
302,,3.6563515663146973,484800.0,1075.8323545455933,1720429868.3734145,0.000995095252411922
303,,3.6302661895751953,486400.0,1076.4229986667633,1720429868.9640586,0.0009950265417706609
304,,3.6637558937072754,488000.0,1077.0122110843658,1720429869.553271,0.000994957355861532
305,,3.664558172225952,489600.0,1077.6010258197784,1720429870.1420858,0.000994887694758423
306,,3.651456117630005,491200.0,1078.19282913208,1720429870.733889,0.0009948175585357288
307,,3.670011281967163,492800.0,1078.777131319046,1720429871.3181913,0.0009947469472683516
308,,3.636364459991455,494400.0,1079.3603904247284,1720429871.9014504,0.0009946758610317008
309,4.0126471519470215,3.621737003326416,496000.0,1108.8554391860962,1720429901.3964992,0.0009946042999016934
310,,3.6489884853363037,497600.0,1109.4523408412933,1720429901.9934008,0.0009945322639547535
311,,3.631456136703491,499200.0,1110.0472159385681,1720429902.588276,0.000994459753267812
312,,3.6681480407714844,500800.0,1110.6434876918793,1720429903.1845477,0.000994386767918307
313,,3.6206023693084717,502400.0,1111.2353887557983,1720429903.7764487,0.0009943133079841834
314,,3.588888168334961,504000.0,1111.8434462547302,1720429904.3845062,0.0009942393735438934
315,,3.557435989379883,505600.0,1112.4569835662842,1720429904.9980435,0.0009941649646763953
316,,3.579312562942505,507200.0,1113.060079574585,1720429905.6011395,0.0009940900814611542
317,,3.541400909423828,508800.0,1113.6628713607788,1720429906.2039313,0.0009940147239781423
318,,3.4863383769989014,510400.0,1114.2463417053223,1720429906.7874017,0.0009939388923078376
319,3.900109052658081,3.516965866088867,512000.0,1143.8872678279877,1720429936.4283278,0.000993862586531225
320,,3.5346920490264893,513600.0,1144.4805808067322,1720429937.0216408,0.0009937858067297957
321,,3.464951276779175,515200.0,1145.0705182552338,1720429937.6115782,0.0009937085529855465
322,,3.4716217517852783,516800.0,1145.660321712494,1720429938.2013817,0.0009936308253809813
323,,3.4709930419921875,518400.0,1146.2597036361694,1720429938.8007636,0.0009935526239991095
324,,3.4109692573547363,520000.0,1146.857745885849,1720429939.3988059,0.0009934739489234467
325,,3.4422969818115234,521600.0,1147.4529976844788,1720429939.9940577,0.0009933948002380137
326,,3.456268787384033,523200.0,1148.0432062149048,1720429940.5842662,0.0009933151780273384
327,,3.4492900371551514,524800.0,1148.6309633255005,1720429941.1720233,0.0009932350823764532
328,,3.3967113494873047,526400.0,1149.2174546718597,1720429941.7585146,0.0009931545133708968
329,3.9084975719451904,3.4196624755859375,528000.0,1178.7664132118225,1720429971.3074732,0.000993073471096713
