,Train/Samples/train_loss,_step,_runtime,_timestamp,Train/Samples/lr,Train/Samples/eval_loss
0,11.51075267791748,1600.0,34.86514401435852,1720449202.354482,6.25e-06,
1,11.506828308105469,3200.0,35.43504357337952,1720449202.9243815,1.25e-05,
2,11.005134582519531,4800.0,36.0035445690155,1720449203.4928825,1.875e-05,
3,11.243310928344727,6400.0,36.5708429813385,1720449204.060181,2.5e-05,
4,10.92760181427002,8000.0,37.13840174674988,1720449204.6277397,3.125e-05,
5,11.210878372192383,9600.0,37.70750594139099,1720449205.1968439,3.75e-05,
6,10.652983665466309,11200.0,38.274571657180786,1720449205.7639096,4.3750000000000006e-05,
7,10.273276329040527,12800.0,38.84292221069336,1720449206.3322601,5e-05,
8,10.127272605895996,14400.0,39.4099555015564,1720449206.8992934,5.625e-05,
9,10.13479995727539,16000.0,67.79087543487549,1720449235.2802134,6.25e-05,10.169549942016602
10,10.148079872131348,17600.0,68.36172890663147,1720449235.8510668,6.875e-05,
11,9.84082317352295,19200.0,68.93239951133728,1720449236.4217374,7.5e-05,
12,9.746962547302246,20800.0,69.50231790542603,1720449236.9916558,8.125e-05,
13,9.628731727600098,22400.0,70.07170367240906,1720449237.5610416,8.750000000000001e-05,
14,9.444167137145996,24000.0,70.6415855884552,1720449238.1309235,9.375e-05,
15,9.27652645111084,25600.0,71.21106123924255,1720449238.7003992,0.0001,
16,9.154211044311523,27200.0,71.78133845329285,1720449239.2706764,0.00010625,
17,9.080528259277344,28800.0,72.35049223899841,1720449239.8398302,0.0001125,
18,8.94501781463623,30400.0,72.9205493927002,1720449240.4098873,0.00011875000000000001,
19,8.78553295135498,32000.0,101.06821131706238,1720449268.5575492,0.000125,8.721185684204102
20,8.721867561340332,33600.0,101.64357089996338,1720449269.1329088,0.00013125000000000002,
21,8.676408767700195,35200.0,102.21491694450378,1720449269.7042549,0.0001375,
22,8.564864158630371,36800.0,102.78792905807495,1720449270.277267,0.00014375000000000002,
23,8.492737770080566,38400.0,103.36049604415894,1720449270.849834,0.00015,
24,8.450119972229004,40000.0,103.93312382698059,1720449271.4224617,0.00015625,
25,8.374689102172852,41600.0,104.50665044784546,1720449271.9959884,0.0001625,
26,8.315459251403809,43200.0,105.07505321502686,1720449272.5643911,0.00016875,
27,8.30488109588623,44800.0,105.64716529846191,1720449273.1365032,0.00017500000000000003,
28,8.244481086730957,46400.0,106.21827793121338,1720449273.7076159,0.00018125,
29,8.218295097351074,48000.0,134.33631300926208,1720449301.825651,0.0001875,8.12856674194336
30,8.185245513916016,49600.0,134.91242504119873,1720449302.401763,0.00019375,
31,8.100286483764648,51200.0,135.48465967178345,1720449302.9739976,0.0002,
32,8.060946464538574,52800.0,136.0578064918518,1720449303.5471444,0.00020625000000000003,
33,8.075239181518555,54400.0,136.63197827339172,1720449304.1213162,0.0002125,
34,7.976227760314941,56000.0,137.20716190338135,1720449304.6964998,0.00021875,
35,7.926126003265381,57600.0,137.7802586555481,1720449305.2695966,0.000225,
36,7.873091220855713,59200.0,138.35300207138062,1720449305.84234,0.00023125,
37,7.8324713706970215,60800.0,138.92737197875977,1720449306.41671,0.00023750000000000003,
38,7.818335056304932,62400.0,139.50017070770264,1720449306.9895086,0.00024375,
39,7.757157325744629,64000.0,167.7110710144043,1720449335.200409,0.00025,7.723063945770264
40,7.738975524902344,65600.0,168.29097270965576,1720449335.7803106,0.00025624999999999997,
41,7.6484270095825195,67200.0,168.86014223098755,1720449336.3494802,0.00026250000000000004,
42,7.661496639251709,68800.0,169.43430495262146,1720449336.9236429,0.00026875,
43,7.584352016448975,70400.0,170.0066306591034,1720449337.4959686,0.000275,
44,7.573741436004639,72000.0,170.58298087120056,1720449338.0723188,0.00028125,
45,7.560070991516113,73600.0,171.15252566337585,1720449338.6418636,0.00028750000000000005,
46,7.499275207519531,75200.0,171.72855758666992,1720449339.2178955,0.00029375,
47,7.478869915008545,76800.0,172.30353379249573,1720449339.7928717,0.0003,
48,7.452893257141113,78400.0,172.8787603378296,1720449340.3680983,0.00030625000000000004,
49,7.425926208496094,80000.0,201.28950476646423,1720449368.7788427,0.0003125,7.441295623779297
50,7.391417980194092,81600.0,201.87079215049744,1720449369.36013,0.00031875,
51,7.38655424118042,83200.0,202.47071886062622,1720449369.9600568,0.000325,
52,7.401447296142578,84800.0,203.04576897621155,1720449370.535107,0.00033125,
53,7.350887298583984,86400.0,203.6227786540985,1720449371.1121166,0.0003375,
54,7.33550500869751,88000.0,204.19927787780762,1720449371.6886158,0.00034375,
55,7.319858551025391,89600.0,204.77454710006714,1720449372.263885,0.00035000000000000005,
56,7.294216156005859,91200.0,205.3513650894165,1720449372.840703,0.00035625,
57,7.232110023498535,92800.0,205.9227397441864,1720449373.4120777,0.0003625,
58,7.191646575927734,94400.0,206.49787306785583,1720449373.987211,0.00036875000000000005,
59,7.186348915100098,96000.0,235.08349633216858,1720449402.5728343,0.000375,7.145593166351318
60,7.138737678527832,97600.0,235.68244433403015,1720449403.1717823,0.00038125,
61,7.126221656799316,99200.0,236.28692603111267,1720449403.776264,0.0003875,
62,7.139856815338135,100800.0,236.86756896972656,1720449404.356907,0.00039375,
63,7.099803924560547,102400.0,237.44111704826355,1720449404.930455,0.0004,
64,7.1442155838012695,104000.0,238.02074766159058,1720449405.5100856,0.00040625,
65,7.053781032562256,105600.0,238.59870767593384,1720449406.0880456,0.00041250000000000005,
66,7.088437080383301,107200.0,239.17819952964783,1720449406.6675375,0.00041875,
67,7.0184831619262695,108800.0,239.75783944129944,1720449407.2471774,0.000425,
68,7.039386749267578,110400.0,240.33788990974426,1720449407.8272278,0.00043125000000000005,
69,7.053708553314209,112000.0,269.1676354408264,1720449436.6569734,0.0004375,6.996505260467529
70,6.9898881912231445,113600.0,269.7603795528412,1720449437.2497175,0.00044375,
71,6.939526557922363,115200.0,270.3500888347626,1720449437.8394268,0.00045,
72,6.914338111877441,116800.0,270.9355583190918,1720449438.4248962,0.00045625,
73,6.901692867279053,118400.0,271.52216601371765,1720449439.011504,0.0004625,
74,6.900462627410889,120000.0,272.1107325553894,1720449439.6000705,0.00046875,
75,6.945525646209717,121600.0,272.68910121917725,1720449440.1784391,0.00047500000000000005,
76,6.883791446685791,123200.0,273.2784481048584,1720449440.767786,0.00048125,
