,_timestamp,Train/Samples/lr,Train/Samples/eval_loss,Train/Samples/train_loss,_step,_runtime
25,1720303080.8375576,0.0001625,,8.820822715759277,41600.0,107.96664667129517
26,1720303081.4041064,0.00016875,,8.721077919006348,43200.0,108.53319549560547
27,1720303081.9698882,0.00017500000000000003,,8.689224243164062,44800.0,109.0989773273468
28,1720303082.537079,0.00018125,,8.61326789855957,46400.0,109.66616821289062
29,1720303110.481331,0.0001875,16.012147903442383,8.581061363220215,48000.0,137.61042022705078
30,1720303111.0522254,0.00019375,,15.990267753601074,49600.0,138.1813144683838
31,1720303111.6258545,0.0002,,14.845956802368164,51200.0,138.75494360923767
32,1720303112.1983206,0.00020625000000000003,,8.669072151184082,52800.0,139.3274097442627
33,1720303112.7676125,0.0002125,,8.619256973266602,54400.0,139.89670157432556
34,1720303113.3392947,0.00021875,,8.519594192504883,56000.0,140.4683837890625
35,1720303113.9080877,0.000225,,8.509109497070312,57600.0,141.03717684745789
36,1720303114.476803,0.00023125,,8.520461082458496,59200.0,141.60589218139648
37,1720303115.0505118,0.00023750000000000003,,15.125433921813965,60800.0,142.1796009540558
38,1720303115.6177244,0.00024375,,8.48997688293457,62400.0,142.7468135356903
39,1720303143.7075884,0.00025,8.498130798339844,8.525603294372559,64000.0,170.83667755126953
40,1720303144.2797344,0.00025624999999999997,,8.50888442993164,65600.0,171.40882349014282
41,1720303144.850332,0.00026250000000000004,,8.487753868103027,67200.0,171.97942113876343
42,1720303145.4216945,0.00026875,,8.522372245788574,68800.0,172.5507836341858
43,1720303145.9958098,0.000275,,8.49249267578125,70400.0,173.12489891052246
44,1720303146.5656855,0.00028125,,8.4910306930542,72000.0,173.69477462768555
45,1720303147.1325622,0.00028750000000000005,,8.473639488220215,73600.0,174.26165127754211
46,1720303147.6999066,0.00029375,,8.48718547821045,75200.0,174.82899570465088
47,1720303148.2666986,0.0003,,8.45148754119873,76800.0,175.39578771591187
48,1720303148.8349905,0.00030625000000000004,,8.438490867614746,78400.0,175.96407961845398
49,1720303176.940798,0.0003125,8.481840133666992,8.444014549255371,80000.0,204.06988716125488
50,1720303177.5109582,0.00031875,,8.460918426513672,81600.0,204.64004731178284
51,1720303178.0849311,0.000325,,8.500536918640137,83200.0,205.21402025222778
52,1720303178.6524043,0.00033125,,8.476797103881836,84800.0,205.78149342536926
53,1720303179.220651,0.0003375,,8.437065124511719,86400.0,206.34974002838135
54,1720303179.787752,0.00034375,,8.461257934570312,88000.0,206.91684103012085
55,1720303180.3542738,0.00035000000000000005,,8.46607494354248,89600.0,207.4833629131317
56,1720303180.9242125,0.00035625,,8.466940879821777,91200.0,208.05330157279968
57,1720303181.494672,0.0003625,,8.437613487243652,92800.0,208.623761177063
58,1720303182.0626159,0.00036875000000000005,,8.456267356872559,94400.0,209.19170498847961
59,1720303210.3054361,0.000375,8.437907218933105,8.471915245056152,96000.0,237.43452525138855
60,1720303210.875009,0.00038125,,8.46465015411377,97600.0,238.00409817695618
61,1720303211.447417,0.0003875,,8.437289237976074,99200.0,238.5765061378479
62,1720303212.0164125,0.00039375,,8.421223640441895,100800.0,239.14550161361694
63,1720303212.5878494,0.0004,,8.380378723144531,102400.0,239.716938495636
64,1720303213.1573775,0.00040625,,8.337911605834961,104000.0,240.28646659851074
65,1720303213.728758,0.00041250000000000005,,8.307948112487793,105600.0,240.85784721374512
66,1720303214.2988062,0.00041875,,8.231871604919434,107200.0,241.4278953075409
67,1720303214.8691566,0.000425,,8.196967124938965,108800.0,241.99824571609497
68,1720303215.449434,0.00043125000000000005,,8.15622329711914,110400.0,242.5785231590271
69,1720303243.8931034,0.0004375,8.121275901794434,8.153971672058105,112000.0,271.02219247817993
70,1720303244.4814491,0.00044375,,8.110513687133789,113600.0,271.61053824424744
71,1720303245.0574374,0.00045,,8.114522933959961,115200.0,272.1865265369415
72,1720303245.630904,0.00045625,,8.08551025390625,116800.0,272.75999307632446
73,1720303246.207726,0.0004625,,8.065488815307617,118400.0,273.3368151187897
74,1720303246.7838247,0.00046875,,8.045331954956055,120000.0,273.9129137992859
75,1720303247.358403,0.00047500000000000005,,8.062734603881836,121600.0,274.4874920845032
76,1720303247.9307783,0.00048125,,7.981625556945801,123200.0,275.05986738204956
77,1720303248.5097237,0.0004875,,8.014779090881348,124800.0,275.63881278038025
78,1720303249.090088,0.00049375,,7.9966912269592285,126400.0,276.21917700767517
79,1720303277.7977173,0.0005,7.966283321380615,7.968926429748535,128000.0,304.92680644989014
80,1720303278.3801084,0.00050625,,7.9756927490234375,129600.0,305.509197473526
81,1720303278.9614782,0.0005124999999999999,,7.970237731933594,131200.0,306.0905673503876
82,1720303279.5429163,0.00051875,,7.962710857391357,132800.0,306.67200541496277
83,1720303280.1239738,0.0005250000000000001,,7.975050449371338,134400.0,307.2530629634857
84,1720303280.7062452,0.00053125,,7.939329624176025,136000.0,307.8353343009949
85,1720303281.2836971,0.0005375,,7.941571235656738,137600.0,308.41278624534607
86,1720303281.8716526,0.0005437500000000001,,7.969287872314453,139200.0,309.0007417201996
87,1720303282.4583945,0.00055,,7.907775402069092,140800.0,309.5874836444855
88,1720303283.0379612,0.00055625,,7.936743259429932,142400.0,310.1670503616333
89,1720303311.89404,0.0005625,7.903302192687988,7.916078090667725,144000.0,339.0231292247772
90,1720303312.4798849,0.00056875,,7.8865509033203125,145600.0,339.60897397994995
91,1720303313.060681,0.0005750000000000001,,7.8893327713012695,147200.0,340.1897702217102
92,1720303313.641285,0.0005812500000000001,,7.874505043029785,148800.0,340.7703740596771
93,1720303314.2337458,0.0005875,,7.888253688812256,150400.0,341.3628349304199
94,1720303314.8219037,0.00059375,,7.913936138153076,152000.0,341.9509928226471
95,1720303315.6724489,0.0006,,7.8779168128967285,153600.0,342.80153799057007
96,1720303316.2475836,0.00060625,,7.901652812957764,155200.0,343.376672744751
97,1720303316.8227417,0.0006125000000000001,,7.928414344787598,156800.0,343.95183086395264
98,1720303317.4004052,0.00061875,,7.832329750061035,158400.0,344.5294942855835
99,1720303346.2909856,0.000625,7.803616523742676,7.8977861404418945,160000.0,373.4200747013092
100,1720303346.8782141,0.00063125,,7.813855171203613,161600.0,374.00730323791504
101,1720303347.5880773,0.0006375,,7.845314025878906,163200.0,374.7171664237976
102,1720303348.1631951,0.00064375,,7.8090386390686035,164800.0,375.2922842502594
103,1720303348.7534597,0.00065,,7.785859107971191,166400.0,375.8825488090515
104,1720303349.3372622,0.00065625,,7.742549896240234,168000.0,376.46635127067566
105,1720303349.9139616,0.0006625,,7.755195140838623,169600.0,377.0430507659912
106,1720303350.5168276,0.0006687500000000001,,7.720508575439453,171200.0,377.64591670036316
107,1720303351.0919178,0.000675,,7.6985764503479,172800.0,378.2210068702698
108,1720303351.6778514,0.00068125,,7.677281856536865,174400.0,378.8069405555725
109,1720303380.619419,0.0006875,7.655303478240967,7.660314083099365,176000.0,407.74850821495056
110,1720303381.2039382,0.00069375,,7.634744167327881,177600.0,408.3330273628235
111,1720303381.7881868,0.0007000000000000001,,7.628918647766113,179200.0,408.91727590560913
112,1720303382.371142,0.0007062500000000001,,7.6213202476501465,180800.0,409.50023102760315
113,1720303382.956336,0.0007125,,7.865769386291504,182400.0,410.0854251384735
114,1720303383.533575,0.00071875,,7.6497087478637695,184000.0,410.66266417503357
115,1720303384.1222749,0.000725,,7.651122570037842,185600.0,411.25136399269104
116,1720303384.7012608,0.00073125,,7.626633644104004,187200.0,411.8303499221802
117,1720303385.2806346,0.0007375000000000001,,7.579887390136719,188800.0,412.4097237586975
118,1720303385.8579953,0.00074375,,7.6051836013793945,190400.0,412.9870843887329
119,1720303414.9625912,0.00075,7.554908752441406,7.542076110839844,192000.0,442.0916802883148
120,1720303415.5502677,0.00075625,,7.57506799697876,193600.0,442.6793568134308
121,1720303416.1381052,0.0007625,,7.565132141113281,195200.0,443.26719427108765
122,1720303416.7233438,0.00076875,,7.517772197723389,196800.0,443.8524329662323
123,1720303417.3052776,0.000775,,7.49597692489624,198400.0,444.43436670303345
124,1720303417.8806663,0.00078125,,7.506077766418457,200000.0,445.0097553730011
125,1720303418.4652586,0.0007875,,7.481137275695801,201600.0,445.5943477153778
126,1720303419.0498374,0.0007937500000000001,,7.458798408508301,203200.0,446.1789264678955
127,1720303419.6329017,0.0008,,7.429097652435303,204800.0,446.76199078559875
128,1720303420.213737,0.00080625,,7.4246392250061035,206400.0,447.342826128006
129,1720303449.34032,0.0008125,7.405543804168701,7.433776378631592,208000.0,476.4694092273712
130,1720303449.935231,0.0008187499999999999,,7.410247325897217,209600.0,477.06432008743286
131,1720303450.5275528,0.0008250000000000001,,7.407315254211426,211200.0,477.65664196014404
132,1720303451.117558,0.0008312500000000001,,7.386676788330078,212800.0,478.2466471195221
133,1720303451.714929,0.0008375,,7.369240760803223,214400.0,478.8440182209015
134,1720303452.3098958,0.00084375,,7.35646390914917,216000.0,479.43898487091064
135,1720303452.8911686,0.00085,,7.374401092529297,217600.0,480.0202577114105
136,1720303453.4747725,0.00085625,,7.410589694976807,219200.0,480.6038615703583
137,1720303454.0562294,0.0008625000000000001,,7.558629512786865,220800.0,481.1853184700012
138,1720303454.641929,0.0008687500000000001,,7.416611671447754,222400.0,481.7710180282593
139,1720303483.8024144,0.000875,7.365758419036865,7.444525241851807,224000.0,510.931503534317
140,1720303484.397836,0.00088125,,7.346228122711182,225600.0,511.5269250869751
141,1720303484.987243,0.0008875,,7.413794994354248,227200.0,512.1163320541382
142,1720303485.5757864,0.00089375,,7.364668369293213,228800.0,512.7048754692078
143,1720303486.1623898,0.0009,,7.331977367401123,230400.0,513.2914788722992
144,1720303486.7503164,0.00090625,,7.34938383102417,232000.0,513.8794054985046
145,1720303487.3277912,0.0009125,,7.312542915344238,233600.0,514.4568803310394
146,1720303487.9108384,0.0009187500000000001,,7.318089962005615,235200.0,515.039927482605
147,1720303488.4956312,0.000925,,7.300118446350098,236800.0,515.6247203350067
148,1720303489.07866,0.00093125,,7.277745723724365,238400.0,516.2077491283417
149,1720303518.290293,0.0009375,7.286238193511963,7.296779155731201,240000.0,545.4193820953369
150,1720303518.8867137,0.0009437499999999999,,7.258282661437988,241600.0,546.01580286026
151,1720303519.4654305,0.0009500000000000001,,7.253879547119141,243200.0,546.5945196151733
152,1720303520.0528193,0.0009562500000000001,,7.240668773651123,244800.0,547.1819083690643
153,1720303520.6371782,0.0009625,,7.22059965133667,246400.0,547.7662672996521
154,1720303521.221391,0.00096875,,7.226184844970703,248000.0,548.3504800796509
155,1720303521.8245199,0.000975,,7.183948516845703,249600.0,548.9536089897156
156,1720303522.432135,0.0009812500000000001,,7.190929412841797,251200.0,549.5612242221832
157,1720303523.0304868,0.0009875,,7.190861701965332,252800.0,550.1595759391785
158,1720303523.6241367,0.00099375,,7.215867519378662,254400.0,550.7532258033752
159,1720303552.7847161,0.001,7.1667375564575195,7.161914348602295,256000.0,579.9138052463531
160,1720303553.3797271,0.000999999759710354,,7.16225528717041,257600.0,580.508816242218
161,1720303554.0004182,0.0009999990388416726,,7.166574001312256,259200.0,581.1295073032379
162,1720303554.589804,0.0009999978373947255,,7.204583644866943,260800.0,581.7188930511475
163,1720303555.1757457,0.000999996155370796,,7.180564880371094,262400.0,582.3048348426819
164,1720303555.7572079,0.0009999939927716804,,7.144079685211182,264000.0,582.8862969875336
165,1720303556.33225,0.0009999913495996884,,7.126049041748047,265600.0,583.4613392353058
166,1720303556.9113076,0.0009999882258576423,,7.104959964752197,267200.0,584.0403966903687
167,1720303557.4900308,0.0009999846215488785,,7.108201503753662,268800.0,584.6191198825836
168,1720303558.0694509,0.0009999805366772462,,7.099963665008545,270400.0,585.1985399723053
169,1720303587.3739123,0.0009999759712471076,7.052685737609863,7.104619026184082,272000.0,614.5030014514923
170,1720303587.9698412,0.000999970925263339,,7.05208158493042,273600.0,615.0989303588867
171,1720303588.6296573,0.0009999653987313286,,7.03677225112915,275200.0,615.7587463855743
172,1720303589.2220173,0.0009999593916569787,,7.049018383026123,276800.0,616.3511064052582
173,1720303589.8130107,0.0009999529040467046,,7.079164028167725,278400.0,616.9420998096466
174,1720303590.3993943,0.0009999459359074348,,7.163087368011475,280000.0,617.5284833908081
175,1720303590.9862065,0.000999938487246611,,7.154714107513428,281600.0,618.1152956485748
176,1720303591.5615673,0.000999930558072188,,7.0587615966796875,283200.0,618.6906564235687
177,1720303592.1453533,0.0009999221483926336,,7.089542388916016,284800.0,619.2744424343109
178,1720303592.7339032,0.0009999132582169292,,7.021753787994385,286400.0,619.8629922866821
179,1720303621.9009912,0.000999903887554569,7.022543430328369,7.050811767578125,288000.0,649.0300803184509
180,1720303622.4941547,0.0009998940364155603,,7.021031856536865,289600.0,649.6232438087463
181,1720303623.0803807,0.000999883704810424,,7.009873390197754,291200.0,650.209469795227
182,1720303623.673369,0.0009998728927501936,,7.003926753997803,292800.0,650.8024580478668
183,1720303624.2617764,0.0009998616002464156,,6.985253810882568,294400.0,651.3908655643463
184,1720303624.8509529,0.0009998498273111503,,6.9452996253967285,296000.0,651.9800419807434
185,1720303625.4350007,0.0009998375739569704,,6.94128942489624,297600.0,652.5640897750854
186,1720303626.0176148,0.0009998248401969622,,6.952031135559082,299200.0,653.1467039585114
187,1720303626.6095707,0.0009998116260447245,,6.897288799285889,300800.0,653.7386598587036
188,1720303627.19578,0.0009997979315143693,,6.904699802398682,302400.0,654.3248691558838
189,1720303656.4448416,0.0009997837566205223,6.9066596031188965,6.929590702056885,304000.0,683.5739307403564
190,1720303657.0464525,0.0009997691013783208,,6.91809606552124,305600.0,684.175541639328
191,1720303657.641116,0.0009997539658034168,,6.912461757659912,307200.0,684.7702050209045
192,1720303658.2329168,0.0009997383499119735,,6.895444393157959,308800.0,685.3620059490204
193,1720303658.8220022,0.0009997222537206688,,6.897541046142578,310400.0,685.9510912895203
194,1720303659.4112175,0.0009997056772466921,,6.884419918060303,312000.0,686.5403065681458
195,1720303659.9914122,0.0009996886205077466,,6.906335353851318,313600.0,687.1205012798309
196,1720303660.5708637,0.0009996710835220482,,6.846158027648926,315200.0,687.699952840805
197,1720303661.1539257,0.0009996530663083252,,6.831410884857178,316800.0,688.2830147743225
198,1720303661.7370028,0.0009996345688858196,,6.8651275634765625,318400.0,688.866091966629
199,1720303690.973788,0.0009996155912742853,6.824947357177734,6.808337688446045,320000.0,718.1028771400452
200,1720303695.3506758,0.0009995961334939901,,6.812551021575928,321600.0,722.4797649383545
201,1720303695.9218278,0.0009995761955657136,,6.795937538146973,323200.0,723.0509169101715
202,1720303696.4929416,0.0009995557775107486,,6.785428524017334,324800.0,723.6220307350159
203,1720303697.064904,0.0009995348793509007,,6.773533821105957,326400.0,724.1939930915833
204,1720303697.635749,0.0009995135011084885,,6.740213871002197,328000.0,724.764838218689
205,1720303698.2068052,0.0009994916428063426,,6.777273654937744,329600.0,725.3358943462372
206,1720303698.778445,0.0009994693044678067,,6.768352031707764,331200.0,725.907534122467
207,1720303699.3500614,0.0009994464861167371,,6.77877950668335,332800.0,726.4791505336761
208,1720303699.9207168,0.000999423187777503,,6.7423577308654785,334400.0,727.0498058795929
209,1720303728.599412,0.0009993994094749856,6.726295471191406,6.721323490142822,336000.0,755.7285010814667
210,1720303729.1902575,0.0009993751512345794,,6.700157165527344,337600.0,756.3193466663361
211,1720303729.7642462,0.0009993504130821908,,6.7246994972229,339200.0,756.8933353424072
212,1720303730.3395846,0.000999325195044239,,6.7077789306640625,340800.0,757.4686737060547
213,1720303730.9310338,0.0009992994971476559,,6.678138256072998,342400.0,758.0601229667664
214,1720303731.5178013,0.0009992733194198855,,6.662880897521973,344000.0,758.6468904018402
215,1720303732.1029317,0.0009992466618888847,,6.635528564453125,345600.0,759.23202085495
216,1720303732.6777596,0.0009992195245831221,,6.66254186630249,347200.0,759.8068487644196
217,1720303733.2591379,0.0009991919075315794,,6.6151862144470215,348800.0,760.3882269859314
218,1720303733.8436937,0.0009991638107637502,,6.607724666595459,350400.0,760.9727828502655
219,1720303762.913087,0.0009991352343096407,6.643533229827881,6.616232395172119,352000.0,790.0421760082245
220,1720303763.50206,0.000999106178199769,,6.663425445556641,353600.0,790.6311490535736
221,1720303764.0919967,0.0009990766424651657,,6.704531192779541,355200.0,791.2210857868195
222,1720303764.6797166,0.000999046627137374,,6.615589141845703,356800.0,791.8088057041168
223,1720303765.260031,0.0009990161322484484,,6.621163845062256,358400.0,792.3891201019287
224,1720303765.8407378,0.0009989851578309564,,6.590590000152588,360000.0,792.9698269367218
225,1720303766.4272685,0.0009989537039179772,,6.5738525390625,361600.0,793.5563576221466
226,1720303767.0136714,0.0009989217705431018,,6.556519508361816,363200.0,794.142760515213
227,1720303767.598081,0.000998889357740434,,6.5541839599609375,364800.0,794.7271702289581
228,1720303768.1975205,0.0009988564655445888,,6.518914699554443,366400.0,795.3266096115112
229,1720303797.4094365,0.000998823093990694,6.5266432762146,6.516324520111084,368000.0,824.5385255813599
230,1720303797.9942763,0.0009987892431143884,,6.486087322235107,369600.0,825.1233654022217
231,1720303798.5806732,0.0009987549129518234,,6.447697639465332,371200.0,825.7097623348236
232,1720303799.1655827,0.0009987201035396621,,6.486161708831787,372800.0,826.2946717739105
233,1720303799.7502294,0.0009986848149150793,,6.446159362792969,374400.0,826.8793184757233
234,1720303800.3327892,0.0009986490471157617,,6.488234043121338,376000.0,827.4618782997131
235,1720303800.9155385,0.0009986128001799076,,6.47095251083374,377600.0,828.0446276664734
236,1720303801.5088909,0.000998576074146227,,6.501080513000488,379200.0,828.6379799842834
237,1720303802.0896943,0.0009985388690539416,,6.425984859466553,380800.0,829.2187833786011
238,1720303802.6736128,0.0009985011849427848,,6.4575676918029785,382400.0,829.8027019500732
239,1720303831.9324896,0.0009984630218530014,6.484213352203369,6.455212593078613,384000.0,859.0615787506104
240,1720303832.529739,0.000998424379825348,,6.483312129974365,385600.0,859.6588280200958
241,1720303833.1184118,0.0009983852589010923,,6.451114654541016,387200.0,860.2475008964539
242,1720303833.7098007,0.0009983456591220138,,6.4564666748046875,388800.0,860.838889837265
243,1720303834.295458,0.0009983055805304034,,6.3878865242004395,390400.0,861.4245471954346
244,1720303834.8847935,0.0009982650231690627,,6.394909381866455,392000.0,862.0138826370239
245,1720303835.468585,0.0009982239870813057,,6.348546504974365,393600.0,862.5976741313934
246,1720303836.0548465,0.0009981824723109564,,6.380228042602539,395200.0,863.1839356422424
247,1720303836.641045,0.0009981404789023512,,6.361077308654785,396800.0,863.7701342105865
248,1720303837.2265081,0.0009980980069003369,,6.322991847991943,398400.0,864.3555972576141
249,1720303866.460646,0.0009980550563502718,6.3477654457092285,6.343584060668945,400000.0,893.5897350311279
250,1720303867.0557625,0.0009980116272980245,,6.338574409484863,401600.0,894.1848516464233
251,1720303867.6412969,0.0009979677197899763,,6.304597854614258,403200.0,894.7703859806061
252,1720303868.2250178,0.0009979233338730175,,6.3170647621154785,404800.0,895.3541069030762
253,1720303868.8136446,0.0009978784695945507,,6.290703296661377,406400.0,895.9427337646484
254,1720303869.400709,0.0009978331270024887,,6.276190757751465,408000.0,896.5297980308533
255,1720303869.9874465,0.0009977873061452552,,6.297475337982178,409600.0,897.1165356636047
256,1720303870.5733204,0.000997741007071785,,6.273805141448975,411200.0,897.7024095058441
257,1720303871.1571417,0.000997694229831523,,6.259593963623047,412800.0,898.286230802536
258,1720303871.742369,0.0009976469744744257,,6.24144983291626,414400.0,898.8714580535889
259,1720303900.9663608,0.0009975992410509592,6.203376293182373,6.239380359649658,416000.0,928.095449924469
260,1720303901.5525758,0.0009975510296121007,,6.2217864990234375,417600.0,928.6816649436951
261,1720303902.1454313,0.0009975023402093379,,6.175296306610107,419200.0,929.2745203971863
262,1720303902.7332673,0.0009974531728946688,,6.223747730255127,420800.0,929.8623564243317
263,1720303903.3195684,0.000997403527720602,,6.1866984367370605,422400.0,930.4486575126648
264,1720303903.9062786,0.0009973534047401558,,6.267369270324707,424000.0,931.0353677272797
265,1720303904.4879463,0.0009973028040068596,,6.219777584075928,425600.0,931.6170353889465
266,1720303905.071013,0.0009972517255747526,,6.205434799194336,427200.0,932.2001020908356
267,1720303905.6539958,0.0009972001694983842,,6.187806129455566,428800.0,932.7830848693848
268,1720303906.232985,0.000997148135832814,,6.19752836227417,430400.0,933.362074136734
269,1720303935.5519624,0.0009970956246336113,6.169864177703857,6.176201343536377,432000.0,962.681051492691
270,1720303936.151903,0.000997042635956856,,6.120208263397217,433600.0,963.2809920310974
271,1720303936.7466023,0.0009969891698591372,,6.15934419631958,435200.0,963.8756914138794
272,1720303937.338997,0.0009969352263975544,,6.159316062927246,436800.0,964.4680860042572
273,1720303937.9277968,0.000996880805629717,,6.123899459838867,438400.0,965.0568859577179
274,1720303938.513332,0.0009968259076137433,,6.080058574676514,440000.0,965.6424210071564
275,1720303939.0922108,0.0009967705324082623,,6.098320484161377,441600.0,966.2212998867035
276,1720303939.6777804,0.000996714680072412,,6.065601825714111,443200.0,966.8068695068359
277,1720303940.3932257,0.0009966583506658402,,6.039604663848877,444800.0,967.522314786911
278,1720303940.9704182,0.000996601544248704,,6.03003454208374,446400.0,968.0995073318481
279,1720303970.3190775,0.0009965442608816702,6.02485990524292,6.031805515289307,448000.0,997.4481666088104
280,1720303970.911548,0.0009964865006259148,,5.995680332183838,449600.0,998.0406370162964
281,1720303971.4897344,0.0009964282635431228,,6.0301833152771,451200.0,998.6188235282898
282,1720303972.0756245,0.0009963695496954892,,5.9814324378967285,452800.0,999.2047135829926
283,1720303972.6685212,0.0009963103591457173,,6.037508487701416,454400.0,999.797610282898
284,1720303973.2574756,0.00099625069195702,,6.011071681976318,456000.0,1000.3865647315979
285,1720303973.8473902,0.0009961905481931193,,6.0218119621276855,457600.0,1000.9764792919159
286,1720303974.4318876,0.0009961299279182456,,6.007981300354004,459200.0,1001.5609767436981
287,1720303975.0194325,0.0009960688311971388,,5.973150253295898,460800.0,1002.1485216617584
288,1720303975.6056726,0.0009960072580950472,,6.003509998321533,462400.0,1002.7347617149353
289,1720304005.321531,0.0009959452086777286,5.9824347496032715,5.998843669891357,464000.0,1032.450620174408
290,1720304005.912624,0.0009958826830114482,,5.941779613494873,465600.0,1033.0417129993439
291,1720304006.5078666,0.000995819681162981,,5.956273555755615,467200.0,1033.6369557380676
292,1720304007.1041074,0.0009957562031996097,,5.95943021774292,468800.0,1034.2331964969635
293,1720304007.6873906,0.0009956922491891262,,5.965494632720947,470400.0,1034.8164796829224
294,1720304008.2721672,0.0009956278191998302,,5.9967875480651855,472000.0,1035.4012563228607
295,1720304008.8560233,0.0009955629133005302,,5.975060939788818,473600.0,1035.9851124286652
296,1720304009.439147,0.0009954975315605427,,5.957101821899414,475200.0,1036.5682361125946
297,1720304010.026245,0.0009954316740496921,,5.94098424911499,476800.0,1037.1553342342377
298,1720304010.60936,0.0009953653408383114,,5.926551342010498,478400.0,1037.7384490966797
299,1720304042.2058973,0.0009952985319972411,5.900093078613281,5.932826995849609,480000.0,1069.334986448288
300,1720304042.7932186,0.0009952312475978305,,5.906613349914551,481600.0,1069.922307729721
301,1720304043.3729234,0.000995163487711936,,5.873685836791992,483200.0,1070.5020124912262
302,1720304043.946245,0.000995095252411922,,5.87573766708374,484800.0,1071.075334072113
303,1720304044.5203848,0.0009950265417706609,,5.873342037200928,486400.0,1071.6494739055634
304,1720304045.096153,0.000994957355861532,,5.850776195526123,488000.0,1072.225242137909
305,1720304045.6814084,0.000994887694758423,,5.871930122375488,489600.0,1072.8104975223541
306,1720304046.266931,0.0009948175585357288,,5.850128173828125,491200.0,1073.3960201740265
307,1720304046.8423862,0.0009947469472683516,,5.792165756225586,492800.0,1073.9714753627777
308,1720304047.4162977,0.0009946758610317008,,5.8195624351501465,494400.0,1074.5453867912292
309,1720304076.5237062,0.0009946042999016934,5.792169570922852,5.820589065551758,496000.0,1103.6527953147888
310,1720304077.1115313,0.0009945322639547535,,5.734530925750732,497600.0,1104.2406203746796
311,1720304077.6958241,0.000994459753267812,,5.7648491859436035,499200.0,1104.824913263321
312,1720304078.2812011,0.000994386767918307,,5.78484582901001,500800.0,1105.4102902412415
313,1720304078.8654988,0.0009943133079841834,,5.753429889678955,502400.0,1105.9945878982544
314,1720304079.4484205,0.0009942393735438934,,5.7820353507995605,504000.0,1106.5775096416473
315,1720304080.0378423,0.0009941649646763953,,5.7336745262146,505600.0,1107.1669313907623
316,1720304080.6153321,0.0009940900814611542,,5.744585990905762,507200.0,1107.7444212436676
317,1720304081.1976697,0.0009940147239781423,,5.7437424659729,508800.0,1108.3267588615417
318,1720304081.78272,0.0009939388923078376,,5.693631649017334,510400.0,1108.911809206009
319,1720304111.0588262,0.000993862586531225,5.72003698348999,5.731374740600586,512000.0,1138.1879153251648
320,1720304111.65878,0.0009937858067297957,,5.749814510345459,513600.0,1138.7878692150116
321,1720304112.252059,0.0009937085529855465,,5.7460246086120605,515200.0,1139.3811480998993
322,1720304112.8462226,0.0009936308253809813,,5.706034183502197,516800.0,1139.975311756134
323,1720304113.4338152,0.0009935526239991095,,5.692660808563232,518400.0,1140.5629043579102
324,1720304114.0149825,0.0009934739489234467,,5.747115612030029,520000.0,1141.1440715789795
325,1720304114.5953808,0.0009933948002380137,,5.742150783538818,521600.0,1141.7244699001312
326,1720304115.1842055,0.0009933151780273384,,5.756295680999756,523200.0,1142.3132946491241
327,1720304115.7696261,0.0009932350823764532,,5.727108955383301,524800.0,1142.8987152576447
328,1720304116.3554044,0.0009931545133708968,,5.700011730194092,526400.0,1143.4844934940338
329,1720304145.6581795,0.000993073471096713,5.684361457824707,5.701015472412109,528000.0,1172.7872686386108
330,1720304146.249856,0.0009929919556404512,,5.709299087524414,529600.0,1173.3789451122284
