,_step,_runtime,_timestamp,Train/Samples/lr,Train/Samples/eval_loss,Train/Samples/train_loss
0,1600.0,45.799519538879395,1720321251.4302816,6.25e-06,,11.009088516235352
1,3200.0,46.364115476608276,1720321251.9948776,1.25e-05,,11.009074211120605
2,4800.0,46.925498485565186,1720321252.5562606,1.875e-05,,11.00715160369873
3,6400.0,47.49086093902588,1720321253.121623,2.5e-05,,10.976229667663574
4,8000.0,48.05693244934082,1720321253.6876945,3.125e-05,,10.923182487487793
5,9600.0,48.63462805747986,1720321254.2653902,3.75e-05,,10.881314277648926
6,11200.0,49.20024609565735,1720321254.8310082,4.3750000000000006e-05,,10.823975563049316
7,12800.0,49.800949573516846,1720321255.4317117,5e-05,,10.75195026397705
8,14400.0,50.41702628135681,1720321256.0477884,5.625e-05,,10.661125183105469
9,16000.0,78.6067156791687,1720321284.2374778,6.25e-05,10.445622444152832,10.560009002685547
10,17600.0,79.17010354995728,1720321284.8008657,6.875e-05,,10.444649696350098
11,19200.0,79.73489737510681,1720321285.3656595,7.5e-05,,10.323256492614746
12,20800.0,80.29900598526001,1720321285.929768,8.125e-05,,10.19308853149414
13,22400.0,80.86435747146606,1720321286.4951196,8.750000000000001e-05,,10.056571006774902
14,24000.0,81.42797088623047,1720321287.058733,9.375e-05,,9.925918579101562
15,25600.0,81.99238109588623,1720321287.6231432,0.0001,,9.78330135345459
16,27200.0,82.55585265159607,1720321288.1866148,0.00010625,,9.651237487792969
17,28800.0,83.12220096588135,1720321288.752963,0.0001125,,9.533923149108887
18,30400.0,83.68556833267212,1720321289.3163304,0.00011875000000000001,,9.411903381347656
19,32000.0,111.49350571632385,1720321317.1242678,0.000125,9.18558406829834,9.284316062927246
20,33600.0,112.06270265579224,1720321317.6934648,0.00013125000000000002,,9.176445007324219
21,35200.0,112.63098454475403,1720321318.2617466,0.0001375,,9.10312271118164
22,36800.0,113.1985969543457,1720321318.829359,0.00014375000000000002,,8.998370170593262
23,38400.0,113.76650381088257,1720321319.397266,0.00015,,8.918458938598633
24,40000.0,114.33447456359863,1720321319.9652367,0.00015625,,8.86522388458252
25,41600.0,114.90265440940857,1720321320.5334165,0.0001625,,8.790042877197266
26,43200.0,115.46993327140808,1720321321.1006954,0.00016875,,8.733172416687012
27,44800.0,116.03818655014038,1720321321.6689487,0.00017500000000000003,,8.68405532836914
28,46400.0,116.60679721832275,1720321322.2375593,0.00018125,,8.62610912322998
29,48000.0,144.4861900806427,1720321350.1169522,0.0001875,8.536532402038574,14.360838890075684
30,49600.0,145.0523178577423,1720321350.68308,0.00019375,,8.574195861816406
31,51200.0,145.6202735900879,1720321351.2510357,0.0002,,8.531418800354004
32,52800.0,146.18703508377075,1720321351.8177972,0.00020625000000000003,,8.501120567321777
33,54400.0,146.75458216667175,1720321352.3853443,0.0002125,,8.509657859802246
34,56000.0,147.31756973266602,1720321352.9483318,0.00021875,,8.482510566711426
35,57600.0,147.88170099258423,1720321353.512463,0.000225,,8.459230422973633
36,59200.0,148.44440627098083,1720321354.0751684,0.00023125,,8.46117877960205
37,60800.0,149.00590658187866,1720321354.6366687,0.00023750000000000003,,8.444764137268066
38,62400.0,149.56942296028137,1720321355.200185,0.00024375,,8.493077278137207
39,64000.0,177.4726152420044,1720321383.1033773,0.00025,8.466703414916992,8.501245498657227
40,65600.0,178.04305338859558,1720321383.6738155,0.00025624999999999997,,8.473852157592773
41,67200.0,178.6065104007721,1720321384.2372725,0.00026250000000000004,,8.433392524719238
