,_step,_runtime,_timestamp,Train/Samples/lr,Train/Samples/eval_loss,Train/Samples/train_loss
0,1600.0,48.731701135635376,1720291673.8296802,6.25e-06,,11.009084701538086
1,3200.0,49.296000719070435,1720291674.3939798,1.25e-05,,11.009093284606934
2,4800.0,49.85929274559021,1720291674.9572718,1.875e-05,,11.007159233093262
3,6400.0,50.42468309402466,1720291675.5226622,2.5e-05,,10.97566032409668
4,8000.0,50.99009108543396,1720291676.0880702,3.125e-05,,10.923130989074707
5,9600.0,51.554248094558716,1720291676.6522272,3.75e-05,,10.881869316101074
6,11200.0,52.12108635902405,1720291677.2190654,4.3750000000000006e-05,,10.822718620300293
7,12800.0,52.68717885017395,1720291677.785158,5e-05,,10.750571250915527
8,14400.0,53.25112748146057,1720291678.3491066,5.625e-05,,10.662422180175781
9,16000.0,81.40165257453918,1720291706.4996316,6.25e-05,10.445624351501465,10.558577537536621
10,17600.0,81.9645094871521,1720291707.0624886,6.875e-05,,10.447005271911621
11,19200.0,82.52885937690735,1720291707.6268384,7.5e-05,,10.32030963897705
12,20800.0,83.09190320968628,1720291708.1898823,8.125e-05,,10.195178031921387
13,22400.0,83.65667510032654,1720291708.7546542,8.750000000000001e-05,,10.055006980895996
14,24000.0,84.22005009651184,1720291709.3180292,9.375e-05,,9.926567077636719
15,25600.0,84.78338670730591,1720291709.8813658,0.0001,,9.784238815307617
16,27200.0,85.34697008132935,1720291710.4449492,0.00010625,,9.662114143371582
17,28800.0,85.9106957912445,1720291711.0086749,0.0001125,,9.526994705200195
18,30400.0,86.4752893447876,1720291711.5732684,0.00011875000000000001,,9.404651641845703
19,32000.0,114.26664900779724,1720291739.364628,0.000125,9.186419486999512,9.283835411071777
20,33600.0,114.83467102050781,1720291739.93265,0.00013125000000000002,,9.18634033203125
21,35200.0,115.40141296386719,1720291740.499392,0.0001375,,9.08657169342041
22,36800.0,115.96748924255371,1720291741.0654683,0.00014375000000000002,,9.002528190612793
23,38400.0,116.53450036048889,1720291741.6324794,0.00015,,8.930046081542969
24,40000.0,117.10137248039246,1720291742.1993515,0.00015625,,8.856497764587402
25,41600.0,117.6675672531128,1720291742.7655463,0.0001625,,8.773271560668945
26,43200.0,118.23522734642029,1720291743.3332064,0.00016875,,8.71618366241455
27,44800.0,118.80208134651184,1720291743.9000604,0.00017500000000000003,,8.67349910736084
28,46400.0,119.37035942077637,1720291744.4683385,0.00018125,,8.61873722076416
29,48000.0,147.22290992736816,1720291772.320889,0.0001875,8.530016899108887,14.515588760375977
30,49600.0,147.79040336608887,1720291772.8883824,0.00019375,,8.558849334716797
31,51200.0,148.355366230011,1720291773.4533453,0.0002,,8.545971870422363
32,52800.0,148.92291235923767,1720291774.0208914,0.00020625000000000003,,8.498709678649902
33,54400.0,149.48440432548523,1720291774.5823834,0.0002125,,8.471437454223633
34,56000.0,150.0484163761139,1720291775.1463954,0.00021875,,8.481226921081543
35,57600.0,150.61246991157532,1720291775.710449,0.000225,,8.456507682800293
36,59200.0,151.17359709739685,1720291776.2715762,0.00023125,,8.455267906188965
37,60800.0,151.74149322509766,1720291776.8394723,0.00023750000000000003,,8.487625122070312
38,62400.0,152.3059482574463,1720291777.4039273,0.00024375,,8.47906494140625
39,64000.0,180.21138525009155,1720291805.3093643,0.00025,8.468109130859375,8.486893653869629
40,65600.0,180.78133916854858,1720291805.8793182,0.00025624999999999997,,8.492646217346191
41,67200.0,181.35102343559265,1720291806.4490025,0.00026250000000000004,,8.468687057495117
42,68800.0,181.91576027870178,1720291807.0137393,0.00026875,,8.468279838562012
43,70400.0,182.48176336288452,1720291807.5797424,0.000275,,8.446246147155762
44,72000.0,183.0442566871643,1720291808.1422358,0.00028125,,8.460576057434082
45,73600.0,183.61034631729126,1720291808.7083254,0.00028750000000000005,,8.474115371704102
46,75200.0,184.17560076713562,1720291809.2735798,0.00029375,,8.446860313415527
47,76800.0,184.73969340324402,1720291809.8376725,0.0003,,8.46338939666748
48,78400.0,185.30380725860596,1720291810.4017863,0.00030625000000000004,,8.459270477294922
49,80000.0,213.31707406044006,1720291838.4150531,0.0003125,8.479182243347168,8.44616985321045
50,81600.0,213.8864140510559,1720291838.9843931,0.00031875,,8.466291427612305
51,83200.0,214.45203709602356,1720291839.5500162,0.000325,,8.430749893188477
52,84800.0,215.01762461662292,1720291840.1156037,0.00033125,,8.421523094177246
53,86400.0,215.58436846733093,1720291840.6823475,0.0003375,,8.469183921813965
54,88000.0,216.15016865730286,1720291841.2481477,0.00034375,,8.444624900817871
55,89600.0,216.71672105789185,1720291841.8147001,0.00035000000000000005,,8.449319839477539
56,91200.0,217.2821125984192,1720291842.3800917,0.00035625,,8.455761909484863
57,92800.0,217.8483109474182,1720291842.94629,0.0003625,,8.435372352600098
58,94400.0,218.41366457939148,1720291843.5116436,0.00036875000000000005,,8.442919731140137
59,96000.0,246.6172354221344,1720291871.7152145,0.000375,8.414726257324219,8.427691459655762
60,97600.0,247.19077157974243,1720291872.2887506,0.00038125,,8.409667015075684
61,99200.0,247.75993847846985,1720291872.8579175,0.0003875,,8.400806427001953
