,Train/Samples/train_loss,_step,_runtime,_timestamp,Train/Samples/lr,Train/Samples/eval_loss
0,11.009065628051758,1600.0,28.601725816726685,1720351360.0553408,6.25e-06,
1,11.00905990600586,3200.0,33.12617254257202,1720351364.5797875,1.25e-05,
2,11.006991386413574,4800.0,37.66333246231079,1720351369.1169474,1.875e-05,
3,10.9716215133667,6400.0,42.20747709274292,1720351373.661092,2.5e-05,
4,10.920757293701172,8000.0,46.73553109169006,1720351378.189146,3.125e-05,
5,10.879392623901367,9600.0,51.25938296318054,1720351382.712998,3.75e-05,
6,10.8197660446167,11200.0,55.78208661079407,1720351387.2357016,4.3750000000000006e-05,
7,10.747418403625488,12800.0,60.304832220077515,1720351391.7584472,5e-05,
8,10.656915664672852,14400.0,64.82375717163086,1720351396.2773721,5.625e-05,
9,10.556015014648438,16000.0,287.900000333786,1720351619.3536153,6.25e-05,10.442419052124023
10,10.442590713500977,17600.0,292.4519188404083,1720351623.9055338,6.875e-05,
11,10.320201873779297,19200.0,296.99525141716003,1720351628.4488664,7.5e-05,
12,10.187817573547363,20800.0,301.5404694080353,1720351632.9940844,8.125e-05,
13,10.056323051452637,22400.0,306.0843427181244,1720351637.5379577,8.750000000000001e-05,
14,9.923185348510742,24000.0,310.62298035621643,1720351642.0765953,9.375e-05,
15,9.787656784057617,25600.0,315.1610198020935,1720351646.6146348,0.0001,
16,9.644685745239258,27200.0,319.6968665122986,1720351651.1504815,0.00010625,
17,9.518607139587402,28800.0,324.2290413379669,1720351655.6826563,0.0001125,
18,9.394648551940918,30400.0,328.76103591918945,1720351660.2146509,0.00011875000000000001,
19,9.292118072509766,32000.0,551.1790733337402,1720351882.6326883,0.000125,9.184100151062012
20,9.176108360290527,33600.0,555.7250876426697,1720351887.1787026,0.00013125000000000002,
21,9.074387550354004,35200.0,560.2639980316162,1720351891.717613,0.0001375,
22,8.996441841125488,36800.0,564.8015112876892,1720351896.2551262,0.00014375000000000002,
23,8.891510009765625,38400.0,569.3444166183472,1720351900.7980316,0.00015,
24,8.837625503540039,40000.0,573.8847999572754,1720351905.338415,0.00015625,
25,8.758469581604004,41600.0,578.4345440864563,1720351909.888159,0.0001625,
26,8.7586088180542,43200.0,582.9764456748962,1720351914.4300606,0.00016875,
27,8.637866020202637,44800.0,587.5236644744873,1720351918.9772794,0.00017500000000000003,
28,8.608586311340332,46400.0,592.070463180542,1720351923.5240781,0.00018125,
29,8.572962760925293,48000.0,818.0484573841095,1720352149.5020723,0.0001875,10.592994689941406
30,10.736001968383789,49600.0,822.6176040172577,1720352154.071219,0.00019375,
31,8.520734786987305,51200.0,827.1466791629791,1720352158.600294,0.0002,
32,8.4978666305542,52800.0,831.6815185546875,1720352163.1351335,0.00020625000000000003,
33,8.486430168151855,54400.0,836.2147250175476,1720352167.66834,0.0002125,
34,8.470806121826172,56000.0,840.7473859786987,1720352172.201001,0.00021875,
35,8.48791790008545,57600.0,845.2893016338348,1720352176.7429166,0.000225,
36,8.473299026489258,59200.0,849.8315155506134,1720352181.2851305,0.00023125,
37,8.489936828613281,60800.0,854.3744764328003,1720352185.8280914,0.00023750000000000003,
38,8.471701622009277,62400.0,858.9175555706024,1720352190.3711705,0.00024375,
39,8.460132598876953,64000.0,1081.7059876918793,1720352413.1596026,0.00025,8.47352409362793
40,8.459349632263184,65600.0,1086.2442915439606,1720352417.6979065,0.00025624999999999997,
41,8.466105461120605,67200.0,1090.776798248291,1720352422.2304132,0.00026250000000000004,
42,8.45084285736084,68800.0,1095.3265879154205,1720352426.7802029,0.00026875,
43,8.459108352661133,70400.0,1099.8635516166687,1720352431.3171666,0.000275,
44,8.452136039733887,72000.0,1104.4033331871033,1720352435.8569481,0.00028125,
45,8.431022644042969,73600.0,1108.9404575824738,1720352440.3940725,0.00028750000000000005,
46,8.459029197692871,75200.0,1113.4765930175781,1720352444.930208,0.00029375,
47,8.45459270477295,76800.0,1118.0060396194458,1720352449.4596546,0.0003,
48,8.43719482421875,78400.0,1122.5259757041931,1720352453.9795907,0.00030625000000000004,
49,8.476141929626465,80000.0,1345.1914887428284,1720352676.6451037,0.0003125,8.483247756958008
50,8.425220489501953,81600.0,1349.740574836731,1720352681.1941898,0.00031875,
51,8.429525375366211,83200.0,1354.2858891487122,1720352685.739504,0.000325,
52,8.428895950317383,84800.0,1358.8287453651428,1720352690.2823603,0.00033125,
53,8.450407028198242,86400.0,1363.3650670051575,1720352694.818682,0.0003375,
54,8.471435546875,88000.0,1367.9013257026672,1720352699.3549407,0.00034375,
55,8.483110427856445,89600.0,1372.4338903427124,1720352703.8875053,0.00035000000000000005,
56,8.446362495422363,91200.0,1376.9598941802979,1720352708.4135091,0.00035625,
57,8.420111656188965,92800.0,1381.488723039627,1720352712.942338,0.0003625,
58,8.442874908447266,94400.0,1386.219614982605,1720352717.67323,0.00036875000000000005,
59,8.429328918457031,96000.0,1609.667644739151,1720352941.1212597,0.000375,8.44471549987793
